,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1997-03-15,15.653396,17.489553,17.71423,15.351152,14.761062,15.130323,14.72114,15.235309,16.403694,15.838859,14.801072,14.662868,18.02398,13.914254,13.870726,15.127092
1997-04-15,15.407782,17.27201,17.45529,15.309542,14.207367,15.149786,14.762203,14.762856,15.493096,15.843651,14.668399,14.050643,17.64542,12.991207,13.37218,14.215127
1997-05-15,13.958283,16.126585,15.729328,14.503369,12.717659,14.297137,13.920266,13.449211,13.882182,14.810338,13.63789,12.674474,16.15141,11.325611,11.665417,12.209366
1997-06-15,11.687935,13.405746,13.064886,12.458225,10.011812,12.588556,11.5515995,12.021941,11.202564,12.830001,12.275301,10.600413,13.63884,9.543009,10.04017,10.152042
1997-07-15,8.900837,10.443389,9.866739,9.69884,8.277137,10.35603,9.150455,9.59659,8.000711,10.243381,9.414176,8.481042,11.234139,7.381843,8.22836,7.3619757
1997-08-15,7.1620455,7.1569786,8.6382065,7.8725467,6.975939,7.8935738,7.3576813,7.6576037,6.238051,7.9008956,6.6955523,6.7406297,9.294493,5.460755,6.55936,4.596692
1997-09-15,6.8500614,6.27035,8.717522,6.9001865,6.678165,6.6980805,6.3116126,6.786887,5.585813,6.2499213,5.416451,6.2903776,8.351538,5.001337,6.6006823,3.5548844
1997-10-15,8.033092,7.8890305,9.905007,8.368669,7.7557325,8.303571,7.0638924,7.6211386,7.02853,8.610125,7.1748686,7.5352364,10.345261,7.3146515,8.727659,5.4564223
1997-11-15,10.230948,10.551748,11.696825,10.52575,9.460731,10.448529,8.749596,10.149091,9.428969,10.527139,9.979672,9.389374,12.606582,9.845444,10.629386,8.768306
1997-12-15,12.187646,12.894814,14.023965,12.916387,11.3827305,12.645191,11.080368,12.514501,12.269167,13.0561285,12.23819,11.087051,14.77829,11.7870035,12.417605,11.827647
1998-01-15,14.372127,15.427881,15.748152,14.286572,13.123863,14.200516,13.441645,14.407142,14.58844,14.390252,13.580385,12.775854,16.630198,13.285163,13.432413,13.911437
1998-02-15,15.38798,16.74065,17.073555,14.894711,14.316177,14.604195,14.24557,15.129897,15.89649,15.212593,14.242573,13.751183,17.449556,13.685258,14.00828,14.840987
1998-03-15,15.5967,17.399586,17.637968,15.127893,15.15028,14.977776,14.518728,15.242218,16.559652,15.727567,14.69873,14.20198,17.89428,13.601049,13.904592,15.109451
1998-04-15,14.9699135,17.23838,17.118713,14.844632,14.543039,14.948361,14.365962,14.58022,15.7549095,15.499687,14.529647,13.555558,17.693531,13.086753,13.50902,14.403567
1998-05-15,13.838492,16.061922,15.419135,14.096798,13.078281,14.226245,13.231597,12.617352,14.069357,14.537059,13.901503,12.515954,15.763031,11.502474,12.185837,12.71722
1998-06-15,12.295121,13.24915,13.253132,12.584391,10.454222,12.367629,11.697749,10.807513,11.635218,12.351064,11.766602,10.127127,13.021227,9.339787,10.417822,10.745489
1998-07-15,9.414551,10.530564,11.385102,9.941279,7.989568,9.979358,8.92517,8.633282,8.516778,9.980372,9.851166,8.040094,10.448438,6.963216,8.371622,7.616873
1998-08-15,7.247253,8.302962,9.346799,7.7800508,6.3665357,8.126332,6.9718466,6.8956604,6.41944,8.238413,6.4405737,6.5298,9.091035,5.5192666,6.7127576,4.73726
1998-09-15,6.8648715,6.908766,9.124231,7.0900936,6.255299,6.814126,5.622077,5.8497887,5.9222627,7.402807,5.22561,6.063002,8.950671,5.5141516,6.673459,3.6381834
1998-10-15,8.206799,9.182443,10.458761,8.439294,7.565902,8.57307,6.369053,6.596918,6.9569936,8.977,7.8098564,7.263973,9.769182,7.776458,9.044364,6.2126555
1998-11-15,10.883822,10.8238535,12.154343,10.613563,9.519598,10.727443,8.310771,9.34196,9.774264,10.99341,10.050329,9.128753,11.809525,10.106823,11.058549,9.733414
1998-12-15,12.5894375,12.850537,14.518778,13.103513,11.506873,12.781374,11.185927,11.644327,12.633733,13.442917,11.949157,10.68418,13.787542,11.953027,12.833533,12.158061
1999-01-15,14.281615,15.065265,16.223072,14.417113,13.174951,13.982953,13.099298,13.717784,14.778042,14.678971,13.779801,12.451592,15.569791,13.028128,13.791551,13.97856
1999-02-15,15.31013,16.089577,17.331425,14.971628,14.213846,14.646054,14.039753,14.653269,15.731628,15.388946,14.44151,13.599364,16.575039,13.705169,14.362114,14.96715
1999-03-15,15.573434,16.992224,17.60439,15.1223345,14.748723,14.899026,14.349097,14.821431,16.119175,15.660361,14.486173,13.695798,17.126556,13.722269,14.111221,15.3307905
1999-04-15,15.088579,17.089977,17.502113,14.853896,14.372719,14.652915,14.242113,14.275085,15.223403,15.617595,14.329597,13.251847,16.50854,12.745376,13.38026,14.859091
1999-05-15,13.841796,15.75386,15.953041,13.509249,12.963858,14.039005,13.60736,13.021242,13.409808,14.686173,13.501733,12.035228,14.86983,10.917692,12.075151,13.011923
1999-06-15,11.97353,13.3920355,13.141952,11.806724,10.726439,12.118939,12.154865,11.594692,10.94412,12.761875,11.9400015,9.881803,12.345114,9.084652,10.336875,10.709901
1999-07-15,8.978462,9.957363,10.365062,9.165984,8.343546,9.365725,10.038381,9.103922,7.604457,10.312985,9.429053,7.674407,10.123747,7.035051,8.338474,7.9942937
1999-08-15,7.074717,7.76954,8.262409,6.8315434,7.3519487,7.238006,7.1791625,6.730874,5.6371017,8.219028,7.325431,6.3587418,8.430795,5.198528,6.776742,4.892529
1999-09-15,6.6173906,7.137426,8.1207695,5.972795,6.9834156,6.3789997,5.9046946,5.450424,4.812258,7.1323285,6.4007316,6.0800037,7.6724043,4.883945,6.6722994,3.7797985
1999-10-15,7.496987,8.4664755,10.143525,7.5646935,7.835019,7.576222,6.563413,6.1058497,6.2697425,8.90333,7.641852,7.092916,9.158352,7.0907526,8.875534,5.761485
1999-11-15,9.801041,10.64233,11.5615015,9.2994175,9.696004,10.521207,9.253488,9.190008,9.515076,10.335805,10.073137,8.894635,11.255207,9.744563,10.833843,9.3267565
1999-12-15,12.136181,12.806878,13.881064,12.592776,12.212749,12.951888,11.633822,12.132554,11.902065,12.625941,12.369445,10.812518,13.656829,11.329387,12.647644,12.0248
2000-01-15,14.010142,14.98951,15.792735,13.89158,14.315139,14.19774,13.563353,13.825765,14.480124,14.442307,13.552482,12.63967,15.677634,12.968181,13.609133,14.500993
2000-02-15,14.807712,16.48361,17.331852,14.585955,15.131637,14.687182,14.432946,14.747459,15.656865,15.114337,13.961292,13.626618,17.024426,13.331619,14.0276985,15.603268
2000-03-15,15.406596,17.245375,17.931698,15.203949,15.2294655,14.893054,14.533776,14.883202,16.030794,15.340795,14.245342,13.967448,17.497238,13.321659,13.936726,15.677217
2000-04-15,14.95763,16.925144,17.53534,15.022694,14.847706,14.708886,13.928734,14.439637,15.29765,15.5051155,14.134019,13.364241,17.017502,12.697689,13.238228,14.926884
2000-05-15,13.9227705,15.4502945,16.07103,13.858372,12.863889,13.953835,13.18478,13.047744,13.378266,14.138367,13.316437,12.412034,15.252629,10.704676,11.729839,12.985235
2000-06-15,11.699415,12.784612,13.454947,12.371795,10.879705,11.874239,11.280476,10.994254,10.735566,11.673795,12.002631,10.553252,12.782221,8.71722,10.112308,10.718777
2000-07-15,8.617196,9.906121,10.699599,10.069978,8.334165,10.168524,8.952999,8.9321995,7.7839575,9.1643305,9.526404,8.283383,10.48388,6.6398153,8.124349,8.524942
2000-08-15,6.89353,6.8039002,8.6766405,7.547233,6.793064,7.483838,7.086749,7.1699443,5.956617,7.6198273,6.8334823,6.7855344,8.702395,4.9077744,6.458157,6.4917083
2000-09-15,6.5953264,6.04818,8.369169,5.954478,6.6377587,6.1055145,6.5146275,6.0253663,5.065863,6.1375284,4.7576394,6.4854846,8.017062,4.5155473,6.529759,4.8606915
2000-10-15,7.801321,7.996598,10.344517,8.142904,7.8037963,7.6866517,7.071025,7.0056415,6.4611583,7.735399,6.7427454,7.749282,9.635681,6.6594434,8.607552,7.1323476
2000-11-15,10.003313,10.48315,11.617538,10.253323,9.84235,10.181859,8.95107,10.153886,9.109122,9.954477,9.662516,9.264619,11.638464,9.364115,10.80472,9.814695
2000-12-15,12.006339,12.475901,14.154512,12.483673,11.977955,12.5986395,10.725604,12.229731,11.703892,12.291619,12.144987,11.415156,14.110376,11.354248,12.633338,12.373213
2001-01-15,14.136957,14.570773,15.980144,14.264398,13.995457,13.705759,13.2581,14.011339,13.811236,13.899647,13.598124,12.96216,15.8616905,12.924902,13.83393,14.311659
2001-02-15,15.294708,15.801587,17.39403,14.705542,14.741532,14.206264,14.149563,14.712703,15.21264,14.666235,14.269174,13.720085,17.126804,13.610534,14.235616,15.84364
2001-03-15,15.428877,16.261448,18.001183,14.916644,14.912134,14.590656,14.856469,15.031614,15.647825,14.947192,14.680628,13.817755,17.720821,13.749385,13.850527,15.581993
2001-04-15,14.884363,16.165693,17.71162,14.872008,14.852193,14.285804,14.780371,14.786374,14.82538,14.879982,14.448273,13.118439,16.975513,13.135784,13.60106,14.587972
2001-05-15,13.695384,15.276429,15.942015,14.093034,12.6280575,13.423474,13.93917,13.422031,13.172621,14.008875,13.240428,11.873991,15.075079,11.257546,12.287892,12.770887
2001-06-15,11.827805,13.155212,12.479069,12.296366,10.361524,11.727436,11.776659,11.328585,10.214812,11.846997,11.830405,9.566887,12.609543,8.747492,10.293991,10.903502
2001-07-15,8.553758,10.03056,9.382482,9.742322,7.853696,8.740281,8.991037,9.352444,7.181752,9.108846,9.614226,7.049039,9.47047,6.6754746,8.1515465,7.5957823
2001-08-15,6.4043794,7.158061,8.067506,8.050717,6.3682346,6.6876707,6.526305,7.785995,5.708649,6.7211976,6.924225,5.8110456,7.6353245,5.3169637,6.886748,5.11538
2001-09-15,6.169121,6.763372,7.5903406,6.749186,6.073418,5.3565397,5.8862133,6.96023,5.295495,5.592047,5.2416096,5.5319567,6.949375,5.1841016,7.1087885,3.9954238
2001-10-15,7.081578,8.613734,9.178469,8.751871,7.3733783,6.851057,6.540943,7.627769,6.209501,7.2070603,7.2682853,6.4119143,8.416734,7.418807,8.995004,5.656298
2001-11-15,9.457191,10.736794,11.478473,10.60785,9.190453,8.802644,8.61045,9.687253,8.807413,9.513658,10.140064,8.501644,10.710317,9.478183,10.654137,9.29111
2001-12-15,11.803963,12.888749,13.691216,12.482437,11.620224,11.398895,10.726717,11.73672,11.482058,12.011014,11.8222065,10.802198,13.211306,10.978419,12.45876,12.336119
2002-01-15,14.023865,14.784524,15.586985,13.858492,12.918337,12.984767,13.428125,13.446157,13.902117,13.903699,13.395535,12.700905,15.010073,12.688444,13.421538,14.32154
2002-02-15,14.938376,15.9912615,16.757814,14.495529,14.1843405,13.695619,14.514674,14.566611,15.265283,14.909178,13.972317,13.604705,15.897938,13.61605,13.987627,15.577085
2002-03-15,15.222524,16.80961,17.511179,14.838699,14.420137,13.807524,14.834374,14.864498,15.738056,15.313876,14.328627,13.98049,16.560635,13.634519,13.84666,15.518276
2002-04-15,15.095827,16.586332,17.379105,14.584249,13.760908,13.669104,14.469245,14.626839,14.928915,15.26638,13.9772625,13.497929,16.01964,12.883672,13.019461,14.615081
2002-05-15,13.779179,15.305619,15.929384,13.741954,12.672567,12.850918,13.709058,13.088178,13.398451,14.27803,13.04835,12.669579,13.760923,11.338534,11.514537,12.615682
2002-06-15,11.11331,13.23267,13.139272,11.771519,10.325003,11.144079,12.015626,11.139458,10.486951,12.095805,11.880906,10.662066,11.737326,8.901771,9.844745,10.834678
2002-07-15,8.503402,10.733504,10.419973,9.495663,7.3724284,8.57098,9.672545,8.554615,7.6334586,9.290263,9.040432,7.4454136,9.675768,6.9234834,8.052787,8.226794
2002-08-15,6.67204,7.713663,9.197615,7.271537,5.702243,6.485886,6.4766316,6.804219,6.0213346,6.2612805,5.7923975,6.0410323,7.3832073,5.424109,6.7180686,5.1338034
2002-09-15,6.294093,6.370117,8.895303,6.5609045,5.587105,5.5837774,5.0633492,6.007154,5.410381,4.8476877,4.4201207,5.9967375,6.7679224,5.0567317,7.0021267,4.5985827
2002-10-15,7.6705,8.402134,10.05051,7.7247562,6.6013823,6.713179,5.5386276,6.744366,6.42494,7.676398,5.8154645,6.985941,8.392832,7.6173844,8.987815,6.0685167
2002-11-15,9.944842,10.4857,11.651066,10.443578,8.818672,9.655501,7.8417945,8.947995,8.920517,10.131429,9.229855,8.960964,11.134256,9.917186,10.541212,9.479294
2002-12-15,12.310014,12.971272,14.172723,12.794681,11.0852585,11.399924,10.557053,11.832289,11.250828,12.352533,11.430697,11.144818,13.568935,11.736101,11.854301,12.282777
2003-01-15,14.229586,14.496871,16.10941,13.766808,13.272388,13.038185,12.8207,13.638393,13.924448,14.016133,13.019683,12.552789,15.420785,13.308475,13.372037,14.622764
2003-02-15,14.885873,15.893205,17.344158,14.529374,14.21003,13.893231,13.959614,14.059407,15.257339,14.911534,13.874966,13.153561,16.054804,13.638341,13.976857,15.843861
2003-03-15,15.026745,16.561447,17.852642,14.910228,14.586277,14.147796,14.4770975,14.185022,15.720908,15.255139,14.061349,13.75612,16.828312,13.563175,14.0584,16.008316
2003-04-15,14.588642,16.43055,17.74717,14.658248,13.876349,13.987588,14.212094,13.465854,15.19742,15.272312,13.932938,13.53669,16.32957,12.912477,13.264078,14.827266
2003-05-15,13.330619,14.902855,16.25436,13.693528,12.712304,13.198594,13.712684,12.340206,13.746897,14.535077,12.904226,12.49003,14.766409,11.091177,11.68319,13.03841
2003-06-15,11.207874,12.906878,13.317192,12.137307,10.508699,11.210239,11.410718,10.554052,10.88048,11.725952,11.230641,10.750284,12.78131,9.150053,9.817803,11.098586
2003-07-15,8.530499,10.524392,10.416008,9.118554,7.932207,8.49144,8.618355,7.963218,7.6163654,9.269183,8.182266,7.9492903,10.327654,7.459611,8.051159,8.22116
2003-08-15,6.71052,7.9449563,9.213452,6.473267,6.261083,6.5812435,5.7916126,5.893076,5.8355613,6.8124924,4.121871,6.653819,7.272111,5.8260865,6.664659,4.9893894
2003-09-15,5.946122,7.2728796,8.530074,5.8053045,5.7535176,5.7923083,5.028236,5.5031047,5.3919907,5.8849134,2.6898994,6.1986976,6.7203712,5.632287,6.5772514,3.7023547
2003-10-15,7.215438,9.134379,9.902834,7.4725723,7.3560348,7.6063857,5.8015914,6.1764197,6.3470726,7.8043623,4.8228264,7.23889,8.673126,7.858946,9.0022335,6.063871
2003-11-15,9.557481,10.59074,11.616369,10.037938,9.255965,9.843702,7.612739,8.490652,8.784796,9.762157,8.225166,9.095854,10.789139,10.052284,10.42486,10.213518
2003-12-15,12.037403,12.751382,14.217149,12.432222,11.13529,11.962707,10.380672,11.2362175,11.283413,12.432947,10.922092,11.460454,13.783059,11.728066,11.789596,12.348081
2004-01-15,14.002742,14.498341,15.989697,14.195759,12.844258,13.525488,12.638858,13.282762,13.937946,13.783458,12.9803,13.177351,15.118303,13.370098,13.264251,14.199375
2004-02-15,14.893621,15.494899,16.913673,14.910687,14.09544,14.0070505,13.800145,14.244443,15.468257,14.605209,13.847725,14.288822,16.404972,14.029494,14.09602,15.349575
2004-03-15,15.315717,16.250383,17.587582,14.955979,14.912046,14.421733,14.243905,14.308777,15.454479,14.723171,14.129283,14.1322975,16.751171,13.909933,14.000178,15.41638
2004-04-15,14.551112,16.27575,17.123974,14.715675,14.372233,14.261054,14.121112,13.539339,14.693581,14.511668,14.190103,13.646669,15.970434,13.225612,13.019467,14.494876
2004-05-15,13.248212,15.199201,15.387835,13.977213,13.069362,13.37486,13.13072,12.506362,13.001795,13.68131,13.034302,12.4223795,14.415043,11.461437,11.595507,12.981909
2004-06-15,10.984187,12.37381,12.263027,12.06268,10.620511,11.746569,11.061297,10.53419,10.882784,11.813649,11.165473,10.190675,12.308267,9.288762,9.973146,10.943139
2004-07-15,7.722007,9.427472,9.294394,8.7827215,8.313438,9.710363,8.221413,7.5148034,7.3210216,9.907621,7.8342953,7.9570475,10.314468,7.3105645,8.055192,7.8607574
2004-08-15,5.56471,6.8586493,7.484271,6.962565,6.4865346,7.2686534,6.0360947,5.4456687,4.5965285,6.93204,4.777844,6.5197067,8.380178,5.8129754,6.451744,5.861937
2004-09-15,5.1705666,6.4255958,7.4851193,5.7547193,5.7558727,5.460732,4.950488,4.4848614,3.688037,5.709653,2.471353,6.2683945,7.6569085,5.385945,6.513761,4.7407265
2004-10-15,6.23862,8.512599,9.177513,6.8390765,7.202218,7.1329746,5.7715354,5.2763305,5.0296087,7.8430495,5.2724133,7.348011,9.039562,7.8429823,8.479658,6.4086943
2004-11-15,9.056584,10.610342,11.3764,9.849247,9.223049,9.878015,8.00215,7.6309304,8.775967,9.956154,8.835648,9.302112,11.761853,10.123025,10.300755,8.972782
2004-12-15,11.285117,12.560859,13.845892,12.452099,11.066796,12.192021,10.440678,10.778057,11.907722,12.86011,11.663457,11.078359,13.47257,12.109176,12.039005,11.5286
2005-01-15,13.111735,14.846372,15.491773,13.645216,12.889558,13.587956,12.644632,13.446472,14.277379,13.8801985,13.242882,12.866592,15.971953,13.10852,13.5579605,13.946148
2005-02-15,14.05553,16.078165,16.689034,14.459941,14.0881,14.339291,13.68736,14.476608,15.461312,14.537191,14.17726,13.694625,17.055042,13.899069,13.916955,15.383656
2005-03-15,14.352647,16.50672,17.428234,14.718486,14.623042,14.704611,14.057377,14.686474,15.923306,15.020129,14.376117,13.86052,17.504745,14.033811,13.934534,15.502063
2005-04-15,13.66256,16.224768,17.038858,14.73052,14.090929,14.478802,13.740896,14.391604,15.211667,14.985944,14.091582,13.766165,17.148561,13.213504,13.292807,14.421278
2005-05-15,12.588072,15.374613,15.868527,13.899133,12.669442,13.591738,12.99767,12.736152,13.5506,14.245604,13.166602,12.560235,15.371166,11.479348,11.90267,12.734898
2005-06-15,10.663812,13.054724,13.001422,12.012419,10.226735,12.108446,11.286153,10.804462,10.608463,12.268846,11.616473,10.198641,12.840588,9.399531,9.833866,10.968025
2005-07-15,7.2185726,10.22107,10.468897,9.7582855,7.7682614,9.836371,8.761561,8.539676,7.722794,9.962912,8.358703,7.7294183,9.563745,7.1641965,8.0532875,7.1162853
2005-08-15,5.3655944,7.4642634,8.420584,6.922257,6.6557207,7.0253096,6.707072,6.246849,5.9480343,7.563591,4.935271,6.957396,7.9033833,5.3015385,6.5260572,3.930339
2005-09-15,4.993878,6.4399962,8.3578415,5.909265,6.3806834,5.6966233,5.572819,5.218444,5.173998,5.6530027,3.1487985,6.677704,7.3959475,4.8301816,6.585561,3.1153667
2005-10-15,5.9457774,8.290173,9.844536,7.189483,7.654667,6.8146033,6.1009326,6.1033053,6.6539593,8.547852,5.491548,7.391219,8.961221,7.615614,8.18526,4.347169
2005-11-15,8.687839,11.189954,11.844908,9.727588,9.2772045,9.606078,8.160986,8.924694,8.971237,10.745169,8.9358015,9.26514,11.339838,10.13894,10.142216,7.546586
2005-12-15,11.353124,13.540938,14.150023,12.219821,11.260283,12.166247,10.314877,11.391494,11.91789,12.394658,11.960994,11.06847,14.082269,11.70068,11.795784,11.824831
2006-01-15,13.30283,15.35225,15.558776,13.9494505,13.183394,13.694584,12.417934,13.273992,14.206955,13.478031,13.264938,12.852566,15.671193,13.221047,13.344809,13.504042
2006-02-15,14.146504,16.26005,16.856766,14.624233,13.858451,14.243004,13.70777,14.272296,15.431786,14.481405,13.958346,13.527827,16.884119,13.883654,13.663496,14.846534
2006-03-15,14.593788,16.745632,17.45472,14.786005,14.140764,14.582915,14.240784,14.512364,15.811859,14.675793,14.460321,13.7362795,17.165447,13.662905,13.69006,14.854562
2006-04-15,14.188371,16.445124,16.826778,14.599374,13.731028,14.564532,14.148076,13.829494,15.3313055,14.615087,14.222825,13.173422,16.641552,12.714314,13.355512,13.915045
2006-05-15,12.785946,15.486696,15.128111,13.527898,12.160035,13.752172,13.381872,12.636328,13.441429,13.695802,12.929222,12.197496,15.241346,10.987173,11.806167,12.239301
2006-06-15,10.147676,13.296243,12.970758,11.643815,10.578739,12.175283,11.407583,10.91362,11.004831,11.817027,11.190508,10.00092,12.805416,9.276727,9.760137,9.830642
2006-07-15,6.977451,9.912308,10.265448,8.921423,7.9125805,9.842679,8.580832,7.9518657,7.5559363,8.735937,8.624165,7.623464,10.0389,7.272789,8.030919,6.589651
2006-08-15,4.981431,7.9647603,8.67548,6.2927227,6.79087,7.4884233,5.9952097,5.673986,5.532285,5.975133,6.125281,6.30709,8.070745,5.169583,6.3947377,4.661109
2006-09-15,4.5637937,7.3208537,8.608591,5.4723525,6.844508,5.9244,4.7223463,4.128329,5.0173006,4.4189334,4.3761597,6.2433925,7.6518497,4.7162733,6.4908023,3.9380133
2006-10-15,5.8983493,9.160627,9.904507,7.844339,7.7513385,7.7466235,5.3890314,5.2198334,6.221478,6.648467,6.5029564,7.097092,8.946773,7.504497,8.602277,5.5922914
2006-11-15,8.443757,11.158632,11.763425,9.801675,9.205491,10.370876,8.011801,8.177173,8.533129,9.856242,9.366037,9.142866,11.575291,9.842249,10.236164,7.821571
