time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,CMCC-CM2-HR4,CMCC-CM2-SR5,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,SAM0-UNICON
1856-10-01,7622792.0,6508961.0,9317144.0,9305672.0,10309812.0,7997909.0,7090949.0,8411358.0,8066068.5,8198137.0,2378633.0,7908786.0,1234920.0,12907210.0,11558876.0,9527321.0,11585925.0,6891851.5,7948267.5,7829206.5,7943018.0,7132840.0,7212528.0,6942489.0,10214606.0,8144514.5,9658473.0
1856-11-01,10240782.0,8248730.0,12370360.0,12029750.0,13463325.0,10348254.0,9628056.0,10592946.0,10286565.0,10252160.0,5799920.0,9809338.0,6258165.0,14694801.0,13591570.0,12309117.0,13151422.0,9515074.0,10298926.0,9270238.0,10032477.0,10189854.0,9862954.0,9426166.0,11777941.0,10424582.0,11230669.0
1856-12-01,12749261.0,10567998.0,14740098.0,14328947.0,15916258.0,12826434.0,11385880.0,12531654.0,12114504.0,12352207.0,9738140.0,11598738.0,9312925.0,16520102.0,15730444.0,14746682.0,15747722.0,11920958.0,12742792.0,10287207.0,11731828.0,12572180.0,11951559.0,12160559.0,13418468.0,12512910.0,13990725.0
1857-01-01,14972177.0,12848478.0,16759667.0,16458388.0,18275166.0,14364208.0,13043662.0,13973862.0,13479806.0,13345788.0,12051986.0,12683083.0,11439140.0,18148428.0,17477784.0,16554974.0,17559716.0,13404150.0,14535177.0,11705459.0,13567311.0,14191832.0,13879459.0,13547292.0,14144000.0,13757202.0,15625102.0
1857-02-01,16064916.0,14061891.0,17660032.0,17415304.0,19545576.0,15361895.0,13915402.0,14694688.0,14055868.0,13911993.0,13274663.0,13208328.0,12155560.0,18767014.0,18324056.0,17139944.0,18191420.0,14117428.0,15896048.0,12375125.0,14517212.0,15349058.0,15187834.0,14440707.0,14524888.0,14236678.0,16465184.0
1857-03-01,16520570.0,14319924.0,17602926.0,17850504.0,19843816.0,15727589.0,14098842.0,14784510.0,14185520.0,14132204.0,13516337.0,13233795.0,12236860.0,19252916.0,18630136.0,17135414.0,18237580.0,14308972.0,15581380.0,12560600.0,15063453.0,15803153.0,15556558.0,14827581.0,14646574.0,14511990.0,16528449.0
1857-04-01,16083338.0,13790449.0,16890648.0,17085024.0,18433232.0,14863617.0,13640380.0,14586925.0,14059126.0,13764380.0,12939317.0,12294557.0,11393252.0,18379370.0,17665192.0,16406776.0,17346448.0,13549182.0,14478132.0,12107670.0,14494306.0,14890928.0,14570390.0,13866305.0,14132173.0,13881372.0,15742756.0
1857-05-01,14362046.0,12142513.0,14556167.0,15278064.0,15295133.0,13233006.0,12105126.0,12792378.0,12638542.0,12359676.0,11279274.0,10764055.0,9597247.0,16041249.0,15332166.0,14101384.0,15465838.0,11659661.0,12300429.0,10995962.0,13012298.0,12924922.0,12558048.0,12385165.0,12903118.0,12010902.0,14090614.0
1857-06-01,11415782.0,10003578.0,11580892.0,12627976.0,11987300.0,10968201.0,10088392.0,10431257.0,10827469.0,10456882.0,9022077.0,9154408.0,7219927.0,12896924.0,12738495.0,11445000.0,13403480.0,9646439.0,9907728.0,9062288.0,10789226.0,10182555.0,10192360.0,9484664.0,11205182.0,10064456.0,11558450.0
1857-07-01,8225430.0,7497615.0,8875710.0,9391573.0,9115617.0,8135105.0,7591124.0,7936183.5,8170931.0,8116746.5,4851680.5,7827654.0,2906588.5,10009159.0,10102089.0,9052861.0,11738699.0,7109122.0,7536853.0,6890679.5,8020862.0,6551547.0,7155647.0,6999343.0,9787736.0,7593842.0,9436542.0
1857-08-01,5935228.0,5725190.0,7195164.0,7014064.5,7452147.5,6048490.5,5412578.0,6203301.0,5937825.0,6295006.5,424094.6,6841567.0,341630.12,8393982.0,8471317.0,6987870.0,10361729.0,5057382.0,5588831.0,5512511.0,6406551.0,4514639.5,5460101.0,5084308.5,8306973.0,5446561.5,7765094.0
1857-09-01,6049300.5,5386037.5,7798398.5,7062787.0,7712426.5,6250110.0,5045469.5,6040394.5,5429616.0,5609330.0,232558.88,7061351.0,245051.75,9561024.0,9160501.0,6962220.5,10159326.0,4962960.0,6229718.0,5688809.0,6262659.0,4536174.0,5175684.5,5145613.5,8493940.0,5005789.0,7871602.5
1857-10-01,8139032.0,6558585.0,9743205.0,9370460.0,9909574.0,7988872.0,7003948.0,8384788.0,7383703.5,7598916.0,1263729.2,8315002.0,1096138.0,11684196.0,11076144.0,9758237.0,11372126.0,6897422.0,8299223.0,7753834.5,7841221.0,6504444.5,6724809.0,6666408.0,9930646.0,7241541.0,9581582.0
1857-11-01,10649370.0,8715527.0,11679138.0,11858850.0,12539663.0,10298704.0,9338919.0,10162779.0,9953945.0,9766876.0,5340643.0,9915681.0,4401288.0,14123414.0,13603940.0,12149424.0,12791940.0,9725764.0,10810430.0,9058364.0,10105650.0,9909486.0,9602240.0,9626749.0,11797812.0,10305169.0,11075718.0
1857-12-01,12711664.0,10859958.0,14649912.0,13942680.0,15735291.0,12838244.0,11300716.0,12381234.0,11937992.0,11733120.0,10019250.0,11409305.0,8873640.0,16252318.0,15651614.0,14514884.0,15677798.0,11854482.0,12909426.0,10298957.0,12666008.0,12176936.0,11739949.0,12124076.0,13462820.0,12772966.0,13584278.0
1858-01-01,14753310.0,12931390.0,16659668.0,16137435.0,18135238.0,14680072.0,13158708.0,14027404.0,13467790.0,13385949.0,12157669.0,12102872.0,11187864.0,18004200.0,17095886.0,16303905.0,17592298.0,13522654.0,14625522.0,11517294.0,14166070.0,14157607.0,13326881.0,14094396.0,14477576.0,13839106.0,14880413.0
1858-02-01,16029060.0,14108648.0,17440898.0,17577440.0,19494826.0,15632964.0,13969544.0,14868805.0,14236244.0,14083149.0,13353867.0,12563118.0,12264179.0,19106312.0,18131598.0,17258084.0,18299968.0,14312258.0,15746158.0,12093842.0,14828630.0,15093024.0,14276682.0,14828608.0,14849926.0,14555008.0,15723984.0
1858-03-01,16416780.0,14359844.0,17672922.0,17907412.0,19368116.0,15783364.0,14022984.0,15110633.0,14563145.0,14168766.0,13517284.0,12550297.0,12324747.0,19395586.0,18141712.0,17406836.0,17903960.0,14393768.0,15869138.0,12298972.0,15140502.0,15193374.0,14720666.0,14836409.0,14606608.0,14488098.0,15757155.0
1858-04-01,16227642.0,13907338.0,16671300.0,17281374.0,18313150.0,15326696.0,13763740.0,14748899.0,14300476.0,13822617.0,12767876.0,11521056.0,11655216.0,18307376.0,17266630.0,16236488.0,16588066.0,13756492.0,14356807.0,11888930.0,14623952.0,14912008.0,13970172.0,14500440.0,13959450.0,13759920.0,14720541.0
1858-05-01,14403490.0,12366942.0,14724903.0,15272174.0,16051534.0,13613334.0,12298480.0,13297700.0,12873864.0,12459344.0,11284771.0,10000070.0,9765141.0,15742434.0,15292858.0,14169754.0,14762215.0,12098124.0,12189724.0,10768712.0,12733793.0,13351332.0,12222282.0,12794312.0,12636073.0,12019311.0,12827737.0
1858-06-01,11257541.0,9884970.0,11795932.0,12337764.0,13033360.0,10942406.0,10352676.0,11013748.0,10714596.0,10745270.0,9024866.0,8573524.0,7269996.0,12936712.0,12561737.0,11812675.0,12801031.0,10039046.0,9804418.0,8821852.0,10349198.0,10795749.0,9934098.0,10008392.0,10857380.0,9775624.0,10688107.0
1858-07-01,8248659.0,7245061.0,8772915.0,9209714.0,10049972.0,8118424.0,8041460.0,8710283.0,8094830.5,8527761.0,4825671.0,7180057.0,2685865.5,10088725.0,10195793.0,9413515.0,9777618.0,7487411.0,7449216.0,6824875.0,7645294.0,7333286.0,7371655.0,7412794.0,9179166.0,7569967.0,8496081.0
1858-08-01,6097197.0,5366102.5,6753294.0,6794634.5,8417538.0,6092632.0,6118999.0,7025804.0,6144307.0,6308451.0,977730.4,6179432.5,224623.88,8418790.0,8384828.5,7280320.5,8061130.0,5089746.0,5742493.5,5560496.5,6113884.5,5404095.0,5706802.0,5431618.5,8196600.0,5992043.0,6830272.0
1858-09-01,6365976.5,5150166.0,7143539.0,6968136.5,8499486.0,6117142.5,6100869.0,6638158.0,5633362.5,5718231.0,670619.8,6375401.0,130057.44,9401578.0,9235841.0,7143141.5,9303637.0,4998274.5,6307675.5,5769341.5,5856992.5,5197965.0,5476257.5,5586442.0,8726309.0,5774182.0,6895696.5
1858-10-01,8267952.5,6704625.0,9618057.0,9502234.0,10363756.0,8206414.0,8284113.0,8192072.0,7612967.5,7886743.0,2246203.0,7941367.0,1097987.1,11319348.0,11360184.0,9874281.0,11355742.0,7017469.0,8165548.0,7872101.0,7760522.0,7196406.5,7352729.0,7424918.0,10127212.0,8015416.0,8695310.0
1858-11-01,10120182.0,9006173.0,12039348.0,11375495.0,12995481.0,10788224.0,10056372.0,10403083.0,10361912.0,10103900.0,6074061.0,9570346.0,5259987.5,13770409.0,13681233.0,11743246.0,12888009.0,9888563.0,10590158.0,9201130.0,10080016.0,9950008.0,9798784.0,9640698.0,11217352.0,10325797.0,10578246.0
1858-12-01,12146390.0,11092240.0,14361723.0,14322673.0,16094884.0,12887256.0,11767815.0,12551621.0,12335172.0,11903927.0,10056616.0,11331672.0,8644526.0,16366168.0,15597670.0,14402796.0,15272452.0,11904818.0,13152949.0,10160178.0,12108243.0,12368342.0,11867410.0,12324449.0,12891312.0,12308004.0,12846166.0
1859-01-01,14853012.0,13494894.0,16135666.0,16687661.0,18241260.0,14905944.0,13476464.0,13886920.0,13604238.0,13438034.0,12346680.0,12241675.0,11042710.0,18112036.0,17150696.0,16723222.0,16894306.0,13484380.0,14479267.0,11319582.0,13779985.0,13798161.0,13553848.0,14162078.0,14473984.0,13704891.0,14458598.0
1859-02-01,15701477.0,14359793.0,16851836.0,17637600.0,19671908.0,15907400.0,14120446.0,14578607.0,14162946.0,13938316.0,12993992.0,12650152.0,12403725.0,18688932.0,18405732.0,17734108.0,17456596.0,14104140.0,15492626.0,12070487.0,14607459.0,15107408.0,14564680.0,14928860.0,14850301.0,14469635.0,15851334.0
1859-03-01,15885232.0,14723559.0,17315954.0,17947860.0,19525408.0,16184612.0,14293870.0,14915130.0,14464831.0,14067366.0,13075183.0,12536320.0,12616072.0,19018520.0,18449788.0,17798768.0,17596882.0,14196143.0,15598053.0,12218768.0,14950972.0,15617605.0,15021236.0,15024378.0,14793007.0,14542374.0,16150705.0
1859-04-01,15407083.0,14460799.0,16527026.0,17395370.0,18347284.0,15425670.0,13612238.0,14563236.0,14304424.0,13830861.0,12569735.0,11519900.0,11971633.0,18525892.0,17737404.0,16804636.0,16531163.0,13891274.0,14463289.0,11937153.0,14309678.0,14831705.0,14347598.0,14229560.0,14112546.0,13955148.0,15099090.0
1859-05-01,13577203.0,12800766.0,14540068.0,15259168.0,15434704.0,13442534.0,12267435.0,13174270.0,12703530.0,12486214.0,11087233.0,10167228.0,10187994.0,16535786.0,15795464.0,14243813.0,14691139.0,12245262.0,12067316.0,10990510.0,12848394.0,13369567.0,12261514.0,12110427.0,12646776.0,12451092.0,13276427.0
1859-06-01,11022115.0,10300202.0,11922918.0,12560671.0,12820493.0,10055467.0,10496204.0,10612159.0,10652632.0,10348232.0,8525946.0,8724096.0,7890660.0,13153420.0,12667850.0,11670918.0,11495427.0,9753450.0,9234170.0,9269019.0,10221047.0,10921982.0,9722629.0,9440367.0,10912140.0,10251778.0,10696107.0
1859-07-01,7996547.0,7765743.5,8798364.0,9007308.0,10086321.0,7713850.0,8068503.0,8155905.5,8383600.0,7711095.5,3634076.8,7087599.5,3336063.5,10129199.0,9598009.0,9058107.0,9032194.0,7185777.0,6630955.5,7147070.0,7956097.0,7475756.5,7045890.0,6928613.5,9310208.0,8163822.5,8335342.5
1859-08-01,5890727.0,5746243.0,6757823.0,6177229.0,7762856.0,6166761.0,5934885.0,6418601.0,6813387.0,5867593.5,480902.03,6004281.0,269261.94,8315174.0,8278924.0,7061659.0,7489880.0,5042437.5,4979847.5,5889863.5,6770286.0,5537908.0,5395272.0,5131777.5,8173638.5,6447716.0,6586336.5
1859-09-01,5833933.5,5298488.0,7230280.0,6341161.0,7987981.0,6343848.0,5503633.0,6121088.5,6602893.0,5373785.0,273486.06,6359964.0,144149.83,9492378.0,8935009.0,6760151.0,8524143.0,5013970.0,5569133.0,6006339.0,6633957.5,5454902.5,5085566.0,5054448.0,8184409.0,6305835.5,6737369.0
1859-10-01,8044136.5,6812288.0,9343271.0,8579271.0,10621402.0,8274670.0,7752870.5,8393316.0,8362126.5,7529657.5,1089863.8,8260599.0,1012447.4,11824536.0,11005681.0,9175749.0,11196815.0,6701341.0,7463048.5,7828129.0,7794134.0,7126990.0,6349810.0,6584608.0,9637506.0,8601777.0,8732274.0
1859-11-01,10305018.0,8906924.0,11864231.0,11854727.0,13598216.0,10593744.0,10258407.0,10266516.0,10285935.0,10282561.0,3958944.5,9621641.0,5629411.5,14269022.0,13459799.0,11560659.0,12785890.0,9348987.0,10002444.0,9286810.0,9991754.0,9755256.0,8921726.0,9257901.0,11194817.0,10750458.0,10725456.0
1859-12-01,12231408.0,11130137.0,14637830.0,14077444.0,16570124.0,12540672.0,12047708.0,12098873.0,12325928.0,12180503.0,8672540.0,11227942.0,9703669.0,16297600.0,15890965.0,14271880.0,14573061.0,11586886.0,12367314.0,10348614.0,12230090.0,11831056.0,11053097.0,11980983.0,12878578.0,12835760.0,12920419.0
1860-01-01,13973840.0,13439288.0,16043380.0,16087070.0,18686288.0,14919374.0,13570830.0,13692198.0,13599976.0,13691871.0,11881094.0,12259998.0,11539002.0,18009530.0,17334524.0,16681926.0,16386539.0,13256629.0,14318176.0,11520906.0,14013635.0,13773156.0,13315464.0,14035473.0,14115374.0,14232248.0,14660260.0
1860-02-01,15411834.0,14685692.0,16721540.0,17389860.0,19933484.0,15964088.0,14345273.0,14475774.0,14151543.0,14268806.0,12907924.0,12751158.0,12567358.0,19040796.0,17919996.0,17913924.0,17159150.0,13849766.0,15654622.0,12009576.0,15148047.0,14964039.0,14503921.0,14873397.0,14426245.0,14865262.0,15480296.0
1860-03-01,15809964.0,15191844.0,17007424.0,17976072.0,19636632.0,15899531.0,14464467.0,14610965.0,14296703.0,14686862.0,13004148.0,12734882.0,12646127.0,19112656.0,17857756.0,17845080.0,16981778.0,14027258.0,15800461.0,12400132.0,15337568.0,15009310.0,15401518.0,15049174.0,14436514.0,14642440.0,15670474.0
1860-04-01,15553034.0,14590221.0,16149916.0,17345490.0,18565800.0,15122257.0,14053248.0,14195364.0,13954765.0,14387943.0,12712894.0,11509530.0,11966140.0,18354136.0,17086640.0,16536364.0,15947910.0,13659902.0,14810558.0,12206668.0,14516310.0,14260568.0,14657922.0,14293623.0,13719571.0,13830506.0,14581424.0
1860-05-01,13657606.0,13029702.0,14244301.0,15150189.0,15602276.0,13134666.0,12558508.0,12747892.0,12376195.0,12550315.0,11177714.0,9970937.0,9834727.0,16268241.0,15588538.0,14236657.0,14208507.0,11956982.0,12459275.0,11165482.0,12785796.0,12868814.0,12487716.0,12626950.0,12527520.0,12503291.0,12910330.0
1860-06-01,10640818.0,10636931.0,11798549.0,12328412.0,12387168.0,10717957.0,10690460.0,10826169.0,10466945.0,10336215.0,8786592.0,8334925.0,7655411.0,12747632.0,12834738.0,11915501.0,12250253.0,9948290.0,10137084.0,9428500.0,10358366.0,10214498.0,9657555.0,9910011.0,10906088.0,10531782.0,10946760.0
1860-07-01,7408896.0,8182639.0,9236786.0,8987686.0,9209330.0,8223913.0,8101814.0,8597867.0,8268868.0,8119107.0,4405437.0,6859926.0,4446817.0,9849546.0,10044816.0,9300761.0,10722006.0,7375786.0,8029929.0,7241550.0,7757573.0,7327665.0,6791722.0,7308631.0,9247176.0,8750396.0,8821877.0
1860-08-01,5207133.0,6152609.5,6794818.0,6654028.0,7049355.0,6335487.0,5885971.0,6627541.0,6644169.0,6290395.0,385800.38,5803316.0,600091.2,8511153.0,8249115.0,6761281.5,9310985.0,5153727.0,6304189.5,5752491.0,6204955.0,5792761.0,5194424.0,5692119.5,8153399.0,7076776.0,7005281.0
1860-09-01,5755405.0,5859818.0,6938567.0,7018747.5,7444868.0,6821836.5,5129751.5,6174061.0,6245854.5,6147793.0,169028.56,6259260.0,255787.2,9784778.0,8902995.0,6233598.5,9410874.0,5261099.5,6360649.0,5899330.5,6147713.0,5639831.0,4792315.5,5621586.0,8486722.0,6881997.5,6872073.5
1860-10-01,7662903.0,7546222.0,9571702.0,8945211.0,9731529.0,8850151.0,6880125.0,8001083.5,8137805.5,7761462.0,953441.9,7921780.0,2296235.2,11689877.0,11342938.0,9128535.0,10781852.0,7281256.0,8525012.0,7833038.0,7634808.0,7370795.0,6797975.0,7698980.0,10120955.0,9186144.0,8755312.0
1860-11-01,10055730.0,9278750.0,12033811.0,11049733.0,13157000.0,10770484.0,9851789.0,10282270.0,10329879.0,10246536.0,4463856.0,9404696.0,7288525.5,13885544.0,13599432.0,11840024.0,12468148.0,9603634.0,11135180.0,9397746.0,9553002.0,10134952.0,9069663.0,10203529.0,11686225.0,11042842.0,10718174.0
1860-12-01,12006688.0,11570090.0,14155107.0,13362158.0,16546556.0,12718453.0,12162636.0,12172138.0,12134000.0,12309317.0,8982709.0,11076175.0,9832709.0,16299790.0,15838182.0,14477704.0,14692838.0,11733600.0,13058844.0,10601037.0,11774287.0,12153058.0,11518066.0,12480024.0,13110270.0,12665260.0,13143037.0
1861-01-01,14076627.0,14267066.0,15907344.0,15867346.0,18988336.0,14741133.0,13659592.0,13443325.0,13939308.0,13904580.0,12078089.0,12398098.0,11699788.0,17965362.0,17236422.0,16404078.0,16293836.0,13399385.0,14878333.0,11667435.0,13237188.0,13874806.0,13331800.0,13904521.0,13942618.0,13903343.0,15170662.0
1861-02-01,15203243.0,15170578.0,16756907.0,16988104.0,19843256.0,15498906.0,14232144.0,14156396.0,14681994.0,14577657.0,13176550.0,13068044.0,12466274.0,18174160.0,17830824.0,17818664.0,17185096.0,14024130.0,15836695.0,12191923.0,13928376.0,14705833.0,14543337.0,14675300.0,14336476.0,14648282.0,16080874.0
1861-03-01,15637856.0,15385954.0,17215944.0,17398540.0,19938070.0,15778820.0,14296513.0,14315657.0,14978918.0,14679376.0,13400378.0,12770994.0,12523952.0,18709084.0,17790428.0,17859278.0,16996226.0,14216982.0,15849582.0,12279822.0,14273108.0,14693146.0,14949927.0,14957410.0,14516518.0,14619244.0,16386116.0
1861-04-01,15209686.0,14947314.0,16414463.0,16698440.0,18223302.0,14832243.0,13507547.0,13934530.0,14544441.0,14149790.0,12924700.0,11803506.0,11830669.0,17769668.0,16709430.0,16512250.0,16160669.0,13531640.0,14255712.0,12082297.0,13480924.0,14043475.0,14273320.0,14198248.0,14044845.0,14092196.0,15607759.0
1861-05-01,13587311.0,13080041.0,14374759.0,14730065.0,15540872.0,12796062.0,12232182.0,12620211.0,12813658.0,12834077.0,11431654.0,10301514.0,9924670.0,15507080.0,15443852.0,14187579.0,14702343.0,11815462.0,11639568.0,11165402.0,11925491.0,12608393.0,12221314.0,12528496.0,12657524.0,12612544.0,13914890.0
1861-06-01,11124013.0,10507918.0,11840461.0,12215246.0,12958108.0,10541500.0,10589206.0,10513882.0,10714230.0,10992687.0,8836686.0,8738384.0,7717317.0,12716484.0,12607246.0,11702628.0,12472827.0,9903500.0,8843827.0,9355508.0,9869586.0,10229412.0,9334281.0,10027883.0,10935011.0,10552574.0,11016156.0
1861-07-01,7832487.5,7972945.0,8868840.0,8959773.0,10064050.0,7914414.0,7801250.0,8186545.0,8548415.0,8353242.5,4662292.0,7068690.5,3023640.5,10007656.0,9706067.0,9199426.0,9787791.0,7104074.0,6660949.5,7102144.0,7472541.5,7106259.5,6552684.5,7404512.0,9391578.0,8568341.0,8714524.0
1861-08-01,5519035.0,6045457.5,7027972.5,6330224.0,7444399.0,5970332.0,5340045.0,6130561.5,6948083.0,6146812.0,854496.6,6040928.5,319895.78,8331383.0,8196057.5,7144667.0,8363978.0,4770173.5,5220377.0,5786222.0,5969242.0,5397001.0,5048071.5,5228462.0,8156959.0,6725879.0,6937441.0
1861-09-01,5787921.0,5662217.5,7090689.5,6391038.5,7728608.0,6307322.0,4856508.5,5701253.0,6635805.0,5601631.5,388379.22,6506301.5,170773.08,9417552.0,8727725.0,6610374.0,9149930.0,4446768.0,5445981.0,5961652.5,5762998.0,5378502.0,4942862.0,5118641.0,8565786.0,6481706.5,6947815.0
1861-10-01,7710565.0,7125022.0,9124306.0,8642937.0,10362804.0,8578476.0,7171199.0,7727346.0,8660846.0,7715369.5,2164099.5,8024821.0,770802.25,11267421.0,10785590.0,9094680.0,11192622.0,5970369.0,6564576.5,7870755.0,7234312.0,6963601.5,6803607.0,7616621.5,10108674.0,9247326.0,9058182.0
1861-11-01,10353838.0,8994660.0,11741968.0,11519690.0,13466685.0,10729709.0,10421956.0,10819806.0,10699187.0,10665708.0,5778204.5,9627865.0,6061786.5,13865046.0,13481836.0,11268497.0,12365277.0,9428631.0,9710684.0,9400774.0,9257990.0,9590429.0,9105366.0,10196486.0,11549195.0,11079172.0,11169918.0
1861-12-01,12514526.0,11502234.0,14369240.0,14058727.0,16154832.0,12794608.0,12387378.0,12505515.0,12651474.0,12392276.0,9531639.0,11198355.0,9718483.0,16438528.0,15783522.0,14339868.0,14527614.0,11733426.0,12495443.0,10514574.0,11013516.0,11808636.0,11131414.0,12877114.0,13330108.0,13038543.0,13462142.0
1862-01-01,14559894.0,13980553.0,16228707.0,16104493.0,18686044.0,14772159.0,13512306.0,13611084.0,14065635.0,14004600.0,11991940.0,12134066.0,11536666.0,17984804.0,17142292.0,16519196.0,16850320.0,13679841.0,13631980.0,11683536.0,12736790.0,13414354.0,12998852.0,14305905.0,14188471.0,14019660.0,15023494.0
1862-02-01,15727253.0,14957010.0,16844508.0,17233412.0,20332446.0,15789723.0,13844574.0,14138390.0,14675262.0,14603922.0,13134202.0,12594622.0,12508081.0,18752848.0,17731246.0,17913392.0,17780992.0,14204692.0,15175796.0,12227507.0,13897463.0,14132795.0,14271025.0,14898657.0,14859068.0,14694388.0,15902244.0
1862-03-01,16506779.0,15217846.0,16851738.0,17300374.0,20356472.0,16019804.0,14066890.0,14301218.0,14940337.0,14834924.0,13181834.0,12438816.0,12488420.0,18885440.0,18050728.0,18106740.0,17704756.0,14380337.0,15565320.0,12318916.0,14104207.0,14080329.0,14936266.0,15122007.0,14782206.0,14563045.0,15923320.0
1862-04-01,15917472.0,14835566.0,16204584.0,16879292.0,18752322.0,15229148.0,13640608.0,13812884.0,14639206.0,14582686.0,12676842.0,11754806.0,11623462.0,18243454.0,17070988.0,16782776.0,16938906.0,13736252.0,14891137.0,12069826.0,13898274.0,13339205.0,13818652.0,14430064.0,14245033.0,13744546.0,14894215.0
1862-05-01,13933887.0,13113602.0,14379240.0,15097152.0,15875430.0,13193446.0,12128824.0,12546789.0,13266828.0,13219519.0,11261280.0,10385239.0,9834435.0,15945704.0,14933844.0,14212713.0,14928216.0,11881647.0,12490958.0,11257182.0,12348770.0,12081824.0,12015418.0,12718435.0,12815796.0,12179431.0,13207600.0
1862-06-01,11375616.0,10656314.0,11775100.0,12265447.0,13003756.0,10163967.0,10334199.0,10654023.0,11353651.0,10901574.0,8646450.0,8693160.0,7529513.0,12559484.0,11936359.0,11839767.0,12049286.0,9679721.0,9933470.0,9744145.0,9659974.0,9745438.0,9503911.0,9709539.0,10988002.0,10350294.0,11014940.0
