,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1863-08-15,5.168892,6.4893956,7.736611,5.9187145,4.9588895,7.473605,6.294868,5.464583,4.87543,6.458986,5.0678735,4.968979,6.6208334,6.9674096,6.074733
1863-09-15,4.993311,6.645737,7.98682,5.3624396,4.75626,7.348578,5.788319,5.85946,4.7037463,5.806824,4.3492785,4.750615,6.2467146,7.2218575,6.602221
1863-10-15,6.6875224,8.424192,9.681293,7.210679,6.7072535,8.816708,6.4283147,7.87854,6.7158155,7.674834,6.1888723,6.401255,8.739594,9.387313,8.517827
1863-11-15,9.95558,10.607904,11.356474,10.242,8.943903,11.009563,8.501416,9.870192,9.290615,10.261229,9.68488,8.648278,10.757223,11.12382,10.359475
1863-12-15,12.094551,13.040752,13.498283,12.190669,10.829689,12.913534,11.389634,12.253868,12.028643,12.001452,12.050689,10.44181,12.42119,12.628997,12.390832
1864-01-15,13.378849,15.0668545,15.0458975,13.956014,12.658587,13.948846,13.38146,13.690574,15.150234,13.384576,13.286585,12.167551,14.005647,13.955001,14.035454
1864-02-15,14.159997,16.399591,16.144604,14.488692,13.422319,14.662086,14.336285,14.332437,16.403833,14.176982,14.121584,13.228159,14.505208,14.469175,15.216425
1864-03-15,14.5252,17.07448,16.492651,14.767433,13.743903,14.770787,14.614674,14.505487,16.329082,14.2602625,14.401724,13.762325,14.647859,14.258196,15.445621
1864-04-15,14.121291,16.606232,15.943482,14.3798,13.360707,14.428498,14.241929,14.014975,15.447908,13.946532,14.03586,13.066146,14.0677,13.569923,14.495043
1864-05-15,12.934866,14.800137,14.46361,12.926558,11.769706,12.929135,12.620829,12.287425,13.550587,12.447727,12.337899,11.659922,12.468317,12.121401,12.293947
1864-06-15,10.358677,11.529415,11.950166,10.928628,9.419735,11.046325,10.390411,9.592655,10.026096,10.527594,10.408078,9.102675,10.297988,10.32225,9.682234
1864-07-15,6.9689755,8.289904,9.273388,8.2447815,6.914747,9.043782,7.818705,7.130982,6.583263,8.125441,7.6132474,6.865555,8.613092,8.466445,7.678531
1864-08-15,5.1911764,6.2000923,7.9555187,5.5998707,5.2520423,7.5399065,5.9578247,5.3845835,4.518196,5.767488,5.092478,5.2585855,6.8228364,6.8974233,6.165241
1864-09-15,5.3737864,6.2980704,7.8696804,5.1068993,4.9624977,7.162224,5.7868924,5.8093996,4.108242,5.326402,4.587103,4.8317513,6.323058,6.769112,6.3942566
1864-10-15,7.2670364,8.211555,9.600217,7.393218,6.9174166,8.599678,6.9894786,7.4218607,6.197137,7.2827716,6.5317035,6.750565,8.81001,9.0416155,7.9433856
1864-11-15,9.999232,10.651796,11.34138,10.339971,9.339004,10.767689,8.974114,9.648662,9.9258,10.148932,9.911803,9.12184,11.258568,10.868343,9.9203205
1864-12-15,12.105466,12.7985115,13.359097,12.59795,11.338791,12.722854,11.199039,12.388394,12.495668,12.158465,11.709585,10.76162,12.615433,12.696614,12.256103
1865-01-15,13.740876,15.05435,15.469081,14.059028,13.132219,13.927084,13.726216,13.835466,14.58618,13.702624,13.019971,12.449846,13.988693,13.621896,14.234798
1865-02-15,14.389923,16.468225,16.716024,14.613467,14.055249,14.617861,14.627336,14.593318,15.991244,14.212817,14.036807,13.393858,14.459624,14.155554,15.177068
1865-03-15,14.5257845,16.964027,17.188324,14.837061,13.92632,14.880568,14.84422,14.794351,16.15011,14.332913,13.846706,13.490227,14.545907,14.193955,15.102971
1865-04-15,13.9384365,16.231432,16.150492,14.496648,13.124687,14.5632105,14.478799,13.982892,15.480955,13.833003,13.603715,12.759664,14.027175,13.538987,14.015472
1865-05-15,12.83114,14.544849,14.010242,13.035425,11.688652,13.088615,12.80191,12.404509,13.634875,12.575516,12.15655,11.2118025,12.409887,12.062287,11.999355
1865-06-15,10.242529,11.630382,11.613746,10.932257,9.531441,11.269248,10.08961,10.011078,10.101572,10.621318,10.376872,8.796658,10.442591,10.138904,9.744224
1865-07-15,7.399163,8.69156,8.840986,8.631331,6.3321304,8.866338,7.8636274,7.646061,6.7153797,8.025983,7.72874,6.6209426,8.3499565,7.8853006,7.3911896
1865-08-15,5.920627,6.5327625,7.549594,6.4815493,4.5647316,6.863618,6.127246,5.711821,4.8901944,6.0160155,5.055892,5.20921,6.2079635,6.3460155,5.3727207
1865-09-15,5.7910414,6.928858,7.7699046,5.840631,4.363233,6.5286584,5.791484,5.7331114,4.7191343,5.4448524,4.536509,5.1295033,5.963373,6.2830577,5.574902
1865-10-15,7.434977,8.475997,9.227301,7.968996,6.029035,8.639648,6.816777,7.1208663,6.858247,7.079517,6.546802,6.543258,8.182765,8.544048,8.052421
1865-11-15,10.288898,10.418636,10.992392,10.725133,8.556967,10.923243,9.107038,9.350256,9.63555,9.551847,9.982899,8.892386,10.682383,10.522487,10.460671
1865-12-15,12.532687,12.476176,13.265244,12.665299,10.693931,12.810707,11.258116,12.115114,12.723126,11.880747,11.614521,10.828093,12.496323,12.470374,12.85512
1866-01-15,13.871191,14.908188,14.991757,14.070276,12.726069,13.99681,13.638678,13.752272,15.095403,13.763814,12.944101,12.298879,14.133633,13.454664,14.243157
1866-02-15,14.574222,16.157759,16.38514,14.904032,13.602782,14.565465,14.769021,14.643667,16.276447,14.478362,13.652274,13.040191,14.551362,14.125388,15.333778
1866-03-15,15.082261,16.625725,16.818079,15.190949,13.573739,14.64639,14.9701185,14.737113,16.221066,14.681216,13.703388,13.171631,14.607278,14.257842,15.723008
1866-04-15,14.60399,16.48954,16.197647,14.925038,12.548737,14.223762,14.168577,14.03615,15.62201,14.31602,13.423229,12.738573,13.703533,13.531392,14.719649
1866-05-15,13.265133,14.387956,14.098705,13.186868,11.222608,12.938558,12.60937,12.417279,13.718707,12.832394,11.757192,11.327281,12.163898,11.9028425,12.440702
1866-06-15,10.643063,11.29356,11.196999,11.06259,9.145088,11.261023,10.379071,9.736916,10.076325,10.668975,9.653472,9.574448,10.163787,9.750191,9.843439
1866-07-15,7.1017876,8.28296,8.904257,8.656957,5.900117,8.873218,8.03435,7.173917,6.7757397,8.217232,7.007945,6.7967606,8.191357,7.4404182,7.2443943
1866-08-15,5.422277,6.0548425,7.4314604,6.714094,4.1247354,7.0675187,6.267401,4.9621654,5.0954685,6.0931683,4.2772436,5.1931915,6.284601,5.921836,5.136564
1866-09-15,5.1929,6.3784485,7.551161,5.932819,4.000887,6.5644155,6.035019,4.7987723,4.8597865,5.6681566,3.5491843,4.91975,6.0711346,5.9050965,5.688805
1866-10-15,6.7317724,8.411298,8.961603,7.9756904,5.4370856,8.196498,7.183625,6.5108633,6.900787,7.4245715,6.5656,6.7159805,8.63597,8.086068,7.8315268
1866-11-15,9.513549,10.585197,10.772875,9.920628,8.457592,10.641086,8.4561,9.710561,9.951063,10.004017,9.166842,9.047762,10.628331,10.491063,10.743348
1866-12-15,12.118406,12.930888,13.202617,12.3406105,10.788356,12.758785,10.981201,12.382266,12.1398115,12.212343,11.553638,11.285571,12.49951,12.196671,12.957686
1867-01-15,13.845064,15.1412945,15.031792,14.038851,12.54843,14.179393,13.289799,14.215528,14.568568,13.84601,13.161514,12.734389,13.726978,13.493386,14.641928
1867-02-15,14.401496,16.380836,16.18399,14.711455,13.47644,14.7784815,14.336686,15.128705,15.814668,14.366718,13.905844,13.286049,14.40881,14.138188,15.523676
1867-03-15,14.721233,16.890959,16.574173,14.870972,13.763052,14.847695,14.675843,14.994585,16.001862,14.614687,14.129899,13.293931,14.189286,14.280041,15.509176
1867-04-15,14.272359,16.122189,15.940806,14.497486,13.43599,14.486185,14.012936,14.569267,15.266183,14.212202,13.730195,12.733119,13.593509,13.726797,14.812585
1867-05-15,12.951617,14.209133,14.162491,12.925669,11.919844,12.90295,12.237434,13.254471,13.500111,12.70181,12.342734,11.396878,11.980302,12.230538,12.656663
1867-06-15,10.318811,11.305534,11.700816,10.668516,9.241195,10.87989,10.079913,10.511943,10.258791,10.587917,10.370186,8.84966,10.094597,10.348406,10.153714
1867-07-15,6.9076247,7.8435316,9.224072,8.322493,6.3180356,8.706437,7.644197,7.902254,6.6872373,7.9345293,7.7132244,6.441151,7.9113193,8.344715,8.12751
1867-08-15,5.2085238,5.2962937,7.5938854,6.6207056,4.4113092,6.8587313,5.799547,5.922952,4.8655596,5.545262,5.5387864,5.0058722,6.187144,6.5762405,6.434108
1867-09-15,5.2020426,5.355672,7.342682,6.3931637,4.1345954,6.379997,5.5574527,6.2902026,4.5808167,4.9843683,4.978428,4.940906,5.9577856,6.5313444,6.869879
1867-10-15,6.793536,7.377951,9.067436,8.56105,6.0035176,8.009239,6.5486307,7.8434753,6.6692605,7.773397,6.5378156,6.4999423,8.883425,8.794567,8.605423
1867-11-15,9.26437,10.027265,11.161302,10.519516,8.641109,10.494482,8.342261,10.853143,9.257171,10.412943,9.681357,8.797978,10.735865,10.863743,10.59343
1867-12-15,11.806839,11.719283,13.321508,12.610429,10.94205,12.605585,10.708649,13.206609,11.916438,12.209951,12.161509,10.645467,12.742066,12.617578,13.219768
1868-01-15,13.7449,14.1491,15.3479595,14.042308,12.8222,13.732763,13.176488,14.571359,14.76343,13.972156,13.548227,12.556757,13.927537,13.778371,15.284102
1868-02-15,14.93404,15.721053,16.854866,14.576611,13.434166,14.365867,14.56245,15.26642,15.6138315,14.545546,14.176999,13.572864,14.604252,14.372721,16.465511
1868-03-15,14.905967,16.381186,17.325268,14.592454,13.732573,14.560122,14.685436,15.498161,16.228415,14.674094,14.345175,13.769107,14.584736,14.23047,16.463667
1868-04-15,14.267267,15.96498,16.552784,14.348242,13.253333,14.330473,14.2297945,14.873389,15.481096,14.197674,13.876264,13.241795,13.718126,13.723893,15.12375
1868-05-15,12.502701,14.28246,14.45841,13.138472,11.666168,12.701836,12.646117,13.014264,13.282261,12.69328,12.7188015,11.649931,12.077901,12.246445,12.899775
1868-06-15,10.223457,10.900513,11.469359,11.069437,9.39159,10.486739,10.245239,10.162388,9.882776,10.646001,10.836896,9.314046,10.2388525,10.228241,9.935259
1868-07-15,6.8943086,7.7066693,9.249914,8.729658,6.3146133,8.173186,7.858863,7.753271,6.716406,8.263075,8.327893,6.6232905,8.089534,8.111165,7.887074
1868-08-15,5.0854836,5.1379786,7.880553,6.701503,4.5378704,6.477906,6.159726,5.840123,4.9577117,5.8463798,6.0459867,5.035236,6.3252835,6.5623345,6.2682643
1868-09-15,5.0832286,5.2505527,7.890252,6.158147,4.4676814,6.0436893,5.842399,5.9913793,4.7589746,5.3112864,5.73814,4.7753415,5.8827834,6.7843046,6.8927703
1868-10-15,6.8877983,7.7798967,9.745769,8.62032,6.490891,7.462393,7.192025,8.147444,6.4846354,8.458494,8.057998,6.3975587,8.315749,9.220377,8.80042
1868-11-15,9.42513,10.212356,11.492751,10.589483,8.853574,9.928635,8.725589,10.412884,9.465089,10.333282,10.530717,8.848301,10.648267,11.35132,10.697324
1868-12-15,11.80404,11.973934,13.375494,12.595828,10.74506,11.9484415,11.178649,13.119511,11.987266,11.903508,12.270805,10.706226,12.6629715,12.876868,13.656046
1869-01-15,13.39493,14.173226,15.470581,14.022648,12.45783,13.541405,13.453304,14.594647,14.568321,13.805142,13.66273,12.450578,13.599558,13.827916,15.427249
1869-02-15,14.147502,15.335367,16.81965,14.688088,13.040196,14.239103,14.644512,15.431772,15.274603,14.460508,14.394535,13.531343,14.313771,14.367567,16.219526
1869-03-15,14.400631,16.025518,17.406113,14.711278,13.277269,14.503665,14.8246155,15.534527,15.591261,14.92402,14.676281,13.906214,14.589204,14.258127,16.274443
1869-04-15,13.75645,15.716024,16.589624,14.315204,12.674282,14.135899,14.295964,15.161757,14.873323,14.241991,14.494863,13.205782,13.760616,13.74622,15.00964
1869-05-15,12.532451,14.01297,14.401476,12.763063,11.411575,12.52046,12.777821,14.081571,13.124997,12.746444,12.871513,11.71579,12.328771,12.422734,12.571031
1869-06-15,10.0546665,11.03393,11.449691,10.708478,9.19485,10.723912,10.321846,11.113915,9.945389,10.500014,10.579161,9.32386,10.478306,10.507998,10.101708
1869-07-15,6.71052,7.938572,8.844473,8.381907,6.5163875,8.642129,7.778488,8.392166,6.903159,8.338091,8.028969,6.7584424,8.180531,8.683127,7.8132725
1869-08-15,5.007002,5.7034545,7.710404,6.377432,4.8628187,6.8027844,5.7427254,6.1424346,5.1389217,6.066657,6.188817,5.2295084,6.388573,7.0162115,5.880676
1869-09-15,4.866006,5.8036776,7.7932696,6.0549097,4.759884,6.5273438,5.206557,5.870339,4.793038,5.515529,5.5623555,4.948338,6.219314,6.903019,6.0040455
1869-10-15,6.390889,7.5065274,9.667322,8.474276,6.643071,8.682593,6.5259113,8.019713,6.7420278,7.5802546,7.1692142,6.3260574,8.498321,9.244393,7.8454103
1869-11-15,9.279285,10.090401,11.019871,10.755957,8.71753,10.4956875,8.863698,11.087913,9.5081625,10.193024,9.666963,8.93629,10.7485285,11.191676,10.35252
1869-12-15,11.742862,12.212681,12.965114,12.618842,10.535453,12.229268,11.113618,13.377614,11.731577,12.161418,12.128386,11.149638,12.645816,12.681657,12.820634
1870-01-15,13.3836975,13.9927,15.112937,13.85775,12.373816,13.6589365,13.683993,14.880734,14.142846,13.8338785,13.511603,12.78007,14.0105715,13.919115,15.000185
1870-02-15,13.922465,14.942904,16.36118,14.2307625,13.464807,14.277845,14.823565,15.322684,15.522932,14.383359,14.245846,13.624008,14.398352,14.4177885,16.113527
1870-03-15,13.91448,15.521535,16.838013,14.30831,13.505333,14.450935,15.068804,15.484749,15.901651,14.464547,14.399119,14.287966,14.370429,14.5823965,15.966687
1870-04-15,13.643594,15.365142,16.083805,13.988454,12.754085,13.93449,14.521201,14.993527,15.212952,14.295119,13.9439535,13.321906,13.422414,14.1167755,14.530367
1870-05-15,12.410926,13.383519,14.170662,12.612249,11.427163,12.429476,12.985788,13.413305,13.3837385,12.670514,12.291555,11.684121,11.984887,12.95404,12.162788
1870-06-15,9.936706,10.683994,11.800116,10.789069,9.308783,10.455698,10.456309,10.684677,10.537076,10.545458,10.318214,9.553098,10.153939,10.876527,9.820264
1870-07-15,6.6968484,7.686581,9.209762,8.322486,6.690224,8.123629,7.7444105,7.9107428,7.753088,8.056433,7.535248,6.6536894,8.25118,8.824596,7.6279087
1870-08-15,4.9900374,5.3202276,7.712639,6.2262177,4.9895353,6.396626,5.7067566,6.198911,5.712072,5.82561,5.0532966,4.937629,6.5936494,7.153846,6.031402
1870-09-15,4.772068,5.4377847,7.5122547,5.9137516,4.694035,6.1307874,5.240973,6.212347,5.491291,5.4642434,4.669309,4.663058,6.191143,7.113235,6.3084917
1870-10-15,6.2593865,7.548366,9.172513,7.986104,6.6481166,8.029603,6.7972383,7.709902,7.7205396,7.5291615,6.903877,6.4770026,8.511844,9.715817,7.961025
1870-11-15,9.136463,10.118788,11.210499,10.24758,9.126262,10.144724,8.781828,10.381318,10.369784,10.10277,9.668621,9.229733,10.572184,11.54715,10.117542
1870-12-15,11.537476,11.984195,13.408201,12.193432,10.910284,12.2471075,11.227115,12.815824,12.337827,12.153189,11.31691,10.953244,12.597649,13.210809,12.783569
1871-01-15,12.885101,13.970562,15.627878,13.85729,12.298822,13.573078,13.664649,14.692881,14.645133,13.682389,13.277848,12.76407,13.701632,14.163529,14.489102
1871-02-15,13.607827,14.886592,16.80161,14.460594,13.393925,14.209748,14.834098,15.230691,15.762146,14.288786,14.103081,13.796436,14.323598,14.639294,15.422475
1871-03-15,13.924198,15.290261,17.212175,14.86779,13.556633,14.504935,15.18857,15.601679,16.183424,14.410291,14.38183,14.056398,14.26421,14.540251,15.601465
1871-04-15,13.441346,14.909663,16.377464,14.294349,12.996502,14.160959,14.562194,14.965941,15.48008,13.899138,13.765438,13.638053,13.489016,13.955294,14.268447
1871-05-15,11.98554,13.081237,14.089888,12.828067,11.446598,12.52961,12.807622,13.465373,13.603484,12.938453,12.078033,12.209269,12.0603695,12.807271,11.949242
1871-06-15,9.385875,10.6178255,10.760342,10.713941,8.88587,10.299294,10.228309,10.5751705,10.196059,10.998783,9.824851,9.951109,10.236974,10.797531,9.429921
1871-07-15,6.4906654,7.732381,8.409773,8.297416,6.620131,7.942353,7.3363647,8.02521,7.1538143,8.716954,7.42059,7.016035,8.050839,8.857865,7.4532967
1871-08-15,4.9414825,5.400554,6.995722,6.4699297,5.2236657,6.294505,5.2473745,5.99374,5.688268,6.951264,5.125466,5.4317284,6.3712754,7.158206,5.9082184
1871-09-15,4.855026,4.9881277,6.915242,6.0705156,5.165707,5.7314672,4.88326,5.9966874,5.4725,6.623735,4.4199185,5.1763654,5.982181,7.494064,6.4037614
1871-10-15,6.1425343,6.7737293,8.701393,7.608738,6.931333,7.1805816,6.2410464,7.542436,6.9286942,8.133935,6.838581,7.027448,8.276673,9.499133,8.400306
1871-11-15,8.889652,9.933769,10.40642,9.770396,8.966669,9.518811,7.9250674,10.870345,9.759013,10.31089,10.03567,9.481837,10.669874,11.336369,10.487709
1871-12-15,11.1859865,12.0918,12.317246,11.868406,10.784891,11.789192,10.877095,13.122425,12.579805,12.635141,11.959548,11.351367,12.677794,12.951969,12.914949
1872-01-15,13.047273,14.03978,14.153534,13.808539,12.377302,13.6371,13.399294,14.348836,14.862119,13.747903,13.503186,13.148781,13.855757,14.265852,14.477816
1872-02-15,13.956603,15.0784645,15.589407,14.48022,13.6082,14.3311,14.823551,14.980035,15.477322,14.159406,14.262405,14.213961,14.431791,14.553242,15.551725
1872-03-15,13.899805,15.333659,15.970558,14.824742,13.820301,14.434605,15.176901,15.134901,16.073952,14.198791,14.205319,14.657232,14.559411,14.45475,15.786535
1872-04-15,13.697332,15.108758,15.51639,14.51615,13.19996,14.037774,14.439225,14.8623295,15.56495,13.900871,13.422366,14.271739,13.807033,14.1949,14.685541
1872-05-15,12.526197,13.49937,13.521933,12.911059,11.655889,12.749072,12.516002,13.14361,13.499167,12.625127,12.083252,12.51885,12.274843,12.655142,12.636471
1872-06-15,9.691713,10.672288,10.612384,10.848064,9.006311,10.670557,9.804393,10.363391,10.196389,10.718176,10.317111,9.61733,10.327158,10.765338,10.04556
1872-07-15,6.7414694,7.4881616,8.170179,8.494693,6.7601323,8.467951,7.0838647,7.99559,7.090358,8.288356,7.889193,6.961699,8.06707,8.678704,7.694284
1872-08-15,5.4149246,5.298257,7.0078626,6.696992,5.409415,6.466979,5.1642485,6.0938015,5.5856686,6.272071,5.554089,5.5313888,6.256415,6.859591,5.808983
1872-09-15,5.4847746,6.0436597,7.0916395,6.2438836,5.2773666,6.0793886,4.86954,6.111096,5.4729486,5.9554505,5.0564957,5.4995756,6.1902246,6.745594,6.152214
1872-10-15,6.9176073,7.787988,8.870735,8.177792,6.950415,7.892158,5.996612,8.060741,7.0065675,7.853142,7.1964235,7.058119,8.699011,9.164433,8.183383
1872-11-15,9.321038,10.24145,10.861376,10.827671,8.974237,10.260396,7.632579,10.383231,10.0794935,10.374055,9.806033,9.213782,10.707761,11.343486,10.456368
1872-12-15,11.378598,12.311544,12.7244,12.7097645,10.935752,12.20052,10.524193,12.715199,12.469543,12.289074,11.886382,11.245126,12.540635,13.006907,13.074269
1873-01-15,13.232061,14.051982,14.885914,13.844085,12.5412855,13.8185835,12.948594,14.218066,14.578993,13.824128,13.326493,13.309089,13.670612,13.968071,14.483682
1873-02-15,14.324896,15.214609,16.494099,14.560915,13.431686,14.361576,13.993262,14.90327,15.8082485,14.3424,13.920471,14.370774,14.4423895,14.397627,15.671714
1873-03-15,14.41489,15.454478,16.874552,14.5404825,13.9398575,14.508666,14.419273,15.146321,16.099623,14.565898,14.147073,14.997831,14.423739,14.705572,15.676797
1873-04-15,14.028227,15.168038,16.22402,14.305328,13.359754,14.4123125,13.904277,14.261661,15.456814,13.936515,14.000053,14.424211,13.850249,13.67099,14.554125
1873-05-15,12.462941,13.673299,14.295268,12.837043,11.879506,12.917207,12.211073,12.84978,13.322633,12.573244,12.64666,12.597213,12.432118,12.36067,12.599209
1873-06-15,10.077519,11.123885,11.696854,11.055449,8.95545,10.807694,9.885551,10.2724905,10.740883,10.524538,10.56255,9.496833,10.25359,10.424174,9.833721
1873-07-15,7.3052955,7.922176,8.666499,8.350956,6.516787,8.550743,7.2836385,7.4584923,7.6445904,8.217638,8.157207,6.8116255,8.1094475,8.406485,7.6682363
1873-08-15,5.7096744,5.704108,7.058885,5.9835334,5.0770864,6.966754,5.5294385,5.6045966,5.8115053,6.410745,5.7006564,5.2240157,6.3764176,6.9445233,5.8500047
1873-09-15,5.5408177,6.148067,7.147938,5.1332407,4.845562,6.428702,5.352699,5.8332324,5.780354,6.1472,5.100235,5.123731,6.0918546,6.9527535,5.7720566
1873-10-15,7.169035,8.181667,8.821041,7.4237614,6.424696,7.9032516,6.2373157,7.619861,7.5667925,8.034239,7.323104,6.795081,8.277976,8.981905,8.018236
1873-11-15,9.787907,10.182555,10.830403,10.233042,8.491834,10.205474,8.054015,10.364412,10.407519,10.302471,9.880333,9.129827,10.405795,10.689179,10.770816
