,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
2095-05-15,9.389124,8.842492,11.461235,6.2122307,8.191453,8.990994,4.78276,9.188949,10.215248,7.326979,9.274885,0.8768719
2095-06-15,5.4707828,6.342055,9.422057,1.1418893,5.5999465,5.111072,0.81366134,5.854227,7.904974,3.2310703,6.345198,0.012349719
2095-07-15,0.85035723,0.055556428,7.0742903,0.041738525,1.1039435,0.6106189,0.0,0.9083224,4.4397483,0.10416988,2.2802277,0.00039845912
2095-08-15,0.0,0.0,4.246981,0.0,0.045244038,0.007049774,0.0,0.00023785656,1.5059346,0.008022266,0.1526387,0.0
2095-09-15,0.0,0.0,3.3188515,0.0,0.0055132615,0.008360574,0.0,0.0,0.6881956,0.0014843317,0.11904507,0.0
2095-10-15,0.0018904768,0.0012728268,4.548727,0.0,0.001092783,0.017316176,0.0,0.0006674266,1.6295662,0.044960864,0.958615,0.0
2095-11-15,0.8836013,0.13231,8.024044,0.0,0.0063473107,0.03474663,0.0,0.0820932,4.390402,0.52404976,3.5423393,0.000986248
2095-12-15,4.4594436,0.7168197,10.013136,0.14388357,0.9151238,0.23318365,0.030877642,3.341236,7.204104,4.1801324,8.1329,0.03722017
2096-01-15,7.473039,3.9531913,12.170048,1.669172,4.4907618,1.755947,0.8711197,7.7856317,10.123324,7.713483,10.074256,0.35967776
2096-02-15,9.429628,8.305229,13.406948,4.823776,7.589873,6.4756794,2.9421923,9.607345,12.048883,9.581292,11.44376,1.6807609
2096-03-15,10.520269,9.347596,13.73971,7.282411,8.947048,9.089992,4.816165,10.495296,12.713833,10.202699,12.024546,2.9027445
2096-04-15,10.711214,9.403629,13.471757,7.7674513,9.0240345,9.364565,5.5659695,10.365972,12.296835,9.582701,10.970911,2.4121356
2096-05-15,9.223362,8.779361,12.48194,6.3365345,8.450852,7.40483,4.544686,8.9955225,10.506268,7.297651,9.005856,0.7737516
2096-06-15,5.4656515,6.4459243,10.204103,1.1401482,6.0991187,2.1706574,0.44211257,6.3259478,7.9865355,3.189708,6.3405957,0.00019254119
2096-07-15,0.6730204,0.0755688,6.765358,0.0063206865,0.6487792,0.029315645,0.0006360906,1.1625392,4.505166,0.26565698,1.7755368,0.0
2096-08-15,0.0,0.009642895,3.2556434,0.0,0.05469125,0.009753268,0.0,0.0,1.595187,0.017765138,0.12909357,0.0
2096-09-15,0.0,0.0,2.6047552,0.0,0.012259851,0.011542028,0.0,0.0,1.0351975,0.0029875392,0.069528125,0.0
2096-10-15,0.0029120278,0.0012728268,3.287597,0.0,0.006667985,0.014407588,0.0,0.0028771665,1.9323511,0.08824644,0.2908219,0.0
2096-11-15,0.5299478,0.13506043,6.213673,0.0049220934,0.00854183,0.0300951,0.00050267106,0.44356182,4.032341,0.7616938,1.6924161,0.0012765126
2096-12-15,3.8434117,0.9223087,10.40136,0.20678042,0.49333262,0.21715084,0.06621341,4.174263,8.131319,3.5880988,7.930943,0.083033614
2097-01-15,7.9905186,4.130739,12.162179,1.7075669,3.6247046,1.6317902,0.97767705,7.8901763,10.398531,7.1154237,9.971022,0.7357028
2097-02-15,10.42073,8.142824,13.384832,4.603673,6.3374763,6.144308,2.18237,9.658825,11.996979,9.288474,11.566639,2.3515546
2097-03-15,11.052487,9.196563,13.793251,6.4062357,8.235239,9.373158,3.7550697,10.549258,12.7287445,10.097096,11.589302,3.3766308
2097-04-15,11.077436,9.2573595,13.145391,6.9950333,8.436465,9.431999,3.9786391,10.406551,12.228689,9.529001,10.653625,2.6702123
2097-05-15,9.750081,8.600483,11.625677,5.639974,7.656341,8.149569,2.799115,9.291268,10.962849,7.229665,8.733261,0.90647364
2097-06-15,5.344621,7.026468,9.105849,1.8690104,4.598308,4.029929,0.20528072,6.7329493,8.042868,3.1501217,6.3807745,0.01796908
2097-07-15,1.4736565,0.20919652,6.351123,0.008131899,0.20742238,0.22017244,0.005716099,2.0199237,3.6843765,0.20632754,2.506259,0.0
2097-08-15,0.0018499019,0.034726255,3.5794199,0.0,0.017486144,0.04291931,0.0,0.03727934,1.556735,0.022855597,0.21208167,0.0
2097-09-15,0.0,0.010044773,2.613295,0.0,0.0044158483,0.01087085,0.0,0.0005010138,0.92585146,0.0045556477,0.17186603,0.0
2097-10-15,0.022458177,0.0,3.5736017,0.0,0.0010952402,0.010084789,0.0,0.0025308758,1.5484674,0.115146704,0.53828037,0.0
2097-11-15,0.77155596,0.15675719,6.4781437,0.0,0.009664774,0.016827319,0.00050267106,0.8487533,3.9760683,0.58907825,3.3452058,0.0
2097-12-15,3.7816541,0.6763514,9.745058,0.24133925,0.3678873,0.29869762,0.0077976356,6.110353,7.7521105,3.4750154,7.1886053,0.0068426835
2098-01-15,7.4452496,3.4701962,11.465099,1.0776528,3.3547244,3.4882908,0.46860188,8.684374,10.896014,7.600147,9.689848,0.55220157
2098-02-15,9.467225,6.964578,13.295992,4.2038317,6.578631,8.075323,2.069576,10.224824,12.349716,10.147517,10.570933,2.2925198
2098-03-15,10.274747,8.545973,13.863877,6.4520593,8.217527,9.690095,3.2352805,10.678418,12.701931,10.738428,11.324152,3.2802129
2098-04-15,10.314844,8.799823,13.205473,6.959157,8.776897,9.824007,3.6360676,10.555468,12.52387,9.65503,10.886543,2.9128036
2098-05-15,8.782128,7.8848286,12.249093,5.8759117,8.03263,8.202522,2.6319926,9.047091,10.753565,7.3353524,8.816161,0.8475929
2098-06-15,4.846199,4.140233,9.659004,0.734923,5.60755,4.262364,0.3142274,5.8838534,8.387501,2.9902751,5.7084327,0.004568637
2098-07-15,0.5605417,0.035037372,6.954195,0.016461086,0.3416736,0.11503965,0.0,1.0026482,5.1980157,0.076450035,1.4484432,0.0
2098-08-15,0.0,0.003281901,4.183131,0.0,0.02991837,0.009595933,0.0,0.0,1.6018951,0.0,0.10150396,0.0
2098-09-15,0.0,0.0,2.9649572,0.0,0.002189118,0.0055515934,0.0,0.0,0.8028803,0.0,0.043090343,0.0
2098-10-15,0.0016238085,0.0012728268,3.7901828,0.0,0.0,0.011910972,0.0,0.008613901,1.9126656,0.008468196,0.4426849,0.0
2098-11-15,0.37027457,0.023944542,6.9323974,0.00072317733,0.0012728268,0.018850809,0.0,0.49470118,4.6453547,0.66982555,2.049016,0.00018197934
2098-12-15,3.908108,0.31088346,10.220678,0.12880541,0.2829463,0.23629744,0.0054305377,3.8141646,8.169054,3.4946103,6.300854,0.010186861
2099-01-15,7.6479278,2.162447,11.979811,1.756347,3.5600438,1.8661578,0.7415912,7.138296,10.247442,6.9529977,8.760027,0.38456982
2099-02-15,9.416366,6.2943754,13.50985,4.0993814,6.601387,6.275377,2.312606,9.092654,11.818311,9.317702,10.670247,2.025824
2099-03-15,10.487226,8.108033,13.808682,6.2183447,8.199375,9.549205,4.208436,9.727401,12.438252,10.401986,11.296074,2.978782
2099-04-15,10.2434025,8.516923,13.373483,6.317609,8.51742,10.203246,5.015987,9.641924,11.860564,9.508905,10.766478,2.4680958
2099-05-15,8.805471,7.635749,11.704871,5.5260696,7.5738635,8.6222925,3.2658281,8.136597,10.638119,7.1113605,8.601328,0.75325716
2099-06-15,4.7275,3.7617624,9.75999,1.1878028,5.1411033,3.0608094,0.2312219,5.43894,8.173511,2.9578125,4.930323,0.00191805
2099-07-15,0.28628966,0.084431924,6.9513316,0.04150213,0.2612614,0.051213324,0.0061863437,1.0355102,4.184299,0.3881353,0.6850589,0.0
2099-08-15,0.0,0.0066553154,4.586279,0.0,0.038668163,0.0064486624,0.0,0.0,1.9961263,0.037560746,0.04134032,0.0
2099-09-15,0.0,0.0,3.9170728,0.0,0.011134202,0.008969666,0.0,0.0,1.4445491,0.011816574,0.043226153,0.0
2099-10-15,0.0,0.0024956465,4.652075,0.0,0.0,0.0150418095,0.0,0.0,2.018013,0.16329332,0.29976007,0.0
2099-11-15,0.0488005,0.15106323,8.135126,0.0,0.0,0.021005554,0.00050267106,0.08739173,4.265344,0.79398113,1.3302757,0.0
2099-12-15,2.4936786,0.661221,10.568748,0.0058180983,0.1935983,0.24477097,0.17264993,3.109345,6.9093056,3.8437357,4.6764874,0.011604251
2100-01-15,,2.511251,12.337878,0.89483464,3.1141667,2.2825456,1.4259065,6.8487396,10.3011055,7.515851,8.058349,0.28859773
2100-02-15,,5.1899376,13.45551,2.4312007,6.7143126,6.7021413,3.0238094,8.645882,12.298567,10.057241,10.031987,1.4711514
2100-03-15,,7.4439034,13.791873,5.2645497,8.151043,8.879181,5.3169665,9.42473,12.417236,11.090429,10.861879,2.2394907
2100-04-15,,8.176125,13.057152,5.7446156,8.419231,8.732893,6.2101965,9.351022,12.259521,10.285057,10.154865,1.9630668
2100-05-15,,7.2302475,11.721863,4.899756,7.392653,6.869606,4.485482,8.180707,10.908156,8.474976,8.085621,0.43882006
2100-06-15,,3.3603764,9.553162,0.6238269,4.655701,2.3683927,0.15977107,5.746605,8.0473995,4.2297955,5.00553,0.03928594
2100-07-15,,0.0042966567,7.364477,0.0,0.32681394,0.008163326,0.0018757385,1.3605247,4.980878,0.44672543,0.6155585,0.0
2100-08-15,,0.0,4.06501,0.0,0.02465243,0.0050345706,0.0,0.0,1.8467109,0.026821794,0.08181223,0.0
2100-09-15,,0.0,3.765074,0.0,0.0055213673,0.009091677,0.0,0.0,0.6842858,0.0112388665,0.05036184,0.0
2100-10-15,,0.0012728268,4.4531946,0.0,0.0,0.010081982,0.0,1.2699346e-06,1.6329026,0.10158681,0.35962704,0.0
2100-11-15,,0.039109938,7.295475,0.0,0.0012728268,0.012468975,0.0,0.56066155,4.724347,0.5446742,1.2412405,0.0003019312
2100-12-15,,0.19927283,10.121949,0.09640648,0.18950635,0.11732641,0.079211146,5.08375,8.7228,2.380298,4.9290376,0.03386109
