time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0
1858-04-01,15531619.0,15349982.0,16239003.0,16640288.0,15220608.0,13764884.0,14471022.0,14563648.0,14614286.0,13413856.0,15252790.0,16857756.0,19209390.0,16404266.0,16460114.0,13806522.0,12953834.0,15704002.0,11760603.0,14162762.0,14514580.0,13965063.0
1858-05-01,13991524.0,13607892.0,14371212.0,15016134.0,13487954.0,12103477.0,12797695.0,13064849.0,13182570.0,11786573.0,13391342.0,15250613.0,16935042.0,14009956.0,14880940.0,11962774.0,10886720.0,12862544.0,10713686.0,13043616.0,12812207.0,11978160.0
1858-06-01,10683023.0,10986214.0,11795413.0,12466836.0,10880760.0,10051482.0,10651383.0,10782200.0,10789084.0,9220385.0,10266660.0,12168606.0,13386056.0,11247526.0,12869443.0,9878152.0,8141981.5,9802674.0,8839708.0,10621932.0,10147839.0,9118190.0
1858-07-01,7679276.5,8335977.0,9506610.0,8642933.0,8524182.0,7274734.0,8053993.0,8398272.0,8035723.0,5293779.0,7517880.5,9302790.0,10670227.0,8550228.0,10105684.0,6398251.0,5924553.0,7659148.0,6678922.0,7123851.5,6831084.0,6732434.0
1858-08-01,5501208.0,6231910.0,7278498.0,5946027.5,6880952.0,5206078.5,5781447.0,6694471.0,6003527.5,710012.4,5929753.0,7725368.0,8914724.0,6394399.5,8083260.5,4006719.2,4120729.5,6118010.0,5134040.5,5369191.0,5162097.0,5044305.0
1858-09-01,5287243.0,5891679.0,7823643.0,5919512.0,7186547.0,4863460.0,5248379.0,6415274.0,5570791.0,361079.84,6813753.0,9048213.0,9921830.0,6053531.0,9165915.0,4048674.8,3726533.2,6527136.0,5409279.0,5334936.0,5008590.0,4975212.0
1858-10-01,7021800.5,7175698.0,9990373.0,8203134.0,9160563.0,6841245.0,7558159.5,8316236.0,7626547.0,1958940.2,8870375.0,10572892.0,12193762.0,8651678.0,11406189.0,5510615.0,5718434.0,8208301.0,7459506.0,7082757.0,6670786.0,6066206.0
1858-11-01,9846454.0,9497771.0,12395316.0,11343260.0,11020804.0,9798351.0,10374640.0,10104922.0,10433212.0,6219443.0,11320658.0,12342840.0,14499063.0,10858097.0,12992168.0,8952312.0,9247336.0,10085832.0,9107064.0,9600892.0,9235433.0,8166271.0
1858-12-01,12022983.0,11904888.0,13997896.0,13372960.0,13066298.0,11806790.0,12145378.0,12056396.0,12672827.0,10430180.0,13385362.0,15159520.0,16974998.0,13458518.0,14911750.0,11841353.0,11092200.0,12376322.0,10018850.0,11883510.0,11351901.0,11547634.0
1859-01-01,14026549.0,14423698.0,15642902.0,15565486.0,15086252.0,13215177.0,13756159.0,13606183.0,14217860.0,12546094.0,14764412.0,16810124.0,18623664.0,16015733.0,16931856.0,13571086.0,12714048.0,14598474.0,11273885.0,13878524.0,13380872.0,13525078.0
1859-02-01,15138679.0,15495388.0,16819800.0,16695109.0,16052392.0,13728502.0,14513472.0,14447764.0,14633718.0,13738158.0,15547752.0,17982226.0,19779008.0,17052524.0,17527428.0,14440225.0,13410549.0,16236254.0,11847090.0,14502554.0,14587564.0,14502938.0
1859-03-01,15464071.0,15662676.0,17028298.0,17135456.0,16383942.0,13955450.0,14630450.0,14759166.0,14783747.0,13890950.0,15695663.0,18245968.0,19666752.0,17124562.0,17913872.0,14677655.0,13202483.0,16352214.0,12039434.0,14717938.0,14720415.0,14626779.0
1859-04-01,15369038.0,14964600.0,15854502.0,16625190.0,15695575.0,13657168.0,14280249.0,14476692.0,14446182.0,13198324.0,14807712.0,17756046.0,19077872.0,16040186.0,16996856.0,14071528.0,12484688.0,15140914.0,11732818.0,14607656.0,14301622.0,14136006.0
1859-05-01,13823152.0,13337044.0,14162899.0,14700556.0,13515970.0,12337112.0,12742366.0,12945584.0,12927709.0,11724832.0,13441632.0,15882479.0,17221552.0,13491870.0,14959680.0,12341156.0,10991668.0,12406498.0,10903781.0,13078410.0,12492696.0,12057228.0
1859-06-01,10853214.0,10701022.0,11705367.0,12332260.0,10765731.0,10442118.0,10791354.0,10619300.0,11052684.0,9473643.0,11033758.0,12538274.0,14086208.0,11068464.0,12882090.0,10202084.0,8428858.0,9798273.0,9200364.0,10712184.0,10202738.0,9134175.0
1859-07-01,7748945.5,8013432.0,9236786.0,9401775.0,8189548.0,7889623.5,8383686.0,8545367.0,9030185.0,5405559.0,8110626.0,9446168.0,11099760.0,8685730.0,10138205.0,7148446.5,6568046.0,7476075.0,7023396.0,7443829.0,7283205.5,6517099.5
1859-08-01,5438101.5,5877903.0,7390260.0,6845660.0,6263015.0,5889896.5,6348842.0,6758227.0,7022852.0,1211406.9,6281068.5,7566862.0,9303904.0,6387538.5,8207839.0,4031306.5,5110490.0,5872638.0,5589347.5,5522897.0,5736719.5,4812105.0
1859-09-01,5744222.5,5533475.5,7703272.5,7199809.0,6501096.0,5594274.5,5881598.0,6474986.5,6244301.0,658827.3,7197011.0,8128986.0,10390648.0,5902024.5,9385702.0,4016469.5,5180023.5,5884693.5,5726927.5,5273727.5,5540881.5,4664508.0
1859-10-01,7812480.0,6774846.0,9518670.0,9566650.0,8590914.0,7657041.5,7814878.0,8572172.0,8733192.0,2674859.8,9675500.0,10366904.0,12397604.0,8640792.0,11188985.0,6789854.5,7387210.0,8157004.0,7881937.0,6880697.5,7440899.5,6316887.5
1859-11-01,10110385.0,8709362.0,11754292.0,11704096.0,10973880.0,9795578.0,9819219.0,10477624.0,10780468.0,6633295.0,12010615.0,13125894.0,14695100.0,10699734.0,12786400.0,9629430.0,9402860.0,10561320.0,9225872.0,9859925.0,9280514.0,8987282.0
1859-12-01,11835024.0,11346543.0,13819804.0,13843128.0,13507326.0,11552252.0,12196870.0,12122007.0,12724095.0,10018480.0,13910959.0,15626758.0,16787626.0,13781424.0,15217204.0,11845300.0,10847364.0,13272831.0,10243418.0,12336203.0,11434312.0,11725203.0
1860-01-01,14015176.0,14179475.0,15245031.0,16374033.0,15207319.0,13271128.0,14027934.0,13789383.0,13868363.0,12286369.0,15412722.0,17448560.0,18151484.0,15754081.0,16811752.0,13723004.0,12626152.0,15093981.0,11492737.0,14095809.0,13880086.0,13378094.0
1860-02-01,15301150.0,15193586.0,16498223.0,17436592.0,16344539.0,14018440.0,14689612.0,14419920.0,14530723.0,13452599.0,16152896.0,18259462.0,18986112.0,16998528.0,17758284.0,14526380.0,13203783.0,16290382.0,11885274.0,14623939.0,15280478.0,14601544.0
1860-03-01,15994434.0,15413295.0,16928972.0,17628738.0,16322139.0,14119749.0,14972152.0,14696824.0,14570445.0,13644807.0,16326891.0,18213736.0,18895250.0,17353382.0,17765808.0,14801354.0,13165050.0,16401479.0,12059096.0,14539478.0,15733394.0,14778321.0
1860-04-01,15612206.0,14797782.0,15954725.0,17144960.0,15662719.0,13736563.0,14654767.0,14251539.0,14261680.0,13182649.0,15614697.0,17525260.0,18215380.0,15788832.0,16537978.0,14370332.0,12346583.0,15345269.0,11789896.0,14234071.0,14598134.0,14211627.0
1860-05-01,14013773.0,13033606.0,13836272.0,14954191.0,14183576.0,12179073.0,12946698.0,12782153.0,12699014.0,11293512.0,14137067.0,15680511.0,16168754.0,13437198.0,14738794.0,12539791.0,10596602.0,12485030.0,10931416.0,13083062.0,12547470.0,12306996.0
1860-06-01,10762184.0,10336972.0,11201746.0,12124813.0,11400787.0,10305268.0,10681147.0,10610352.0,10818130.0,8355327.0,11459706.0,12118308.0,13464806.0,10591490.0,12860104.0,10203496.0,8169122.5,9777394.0,9028142.0,10778982.0,9873134.0,9423264.0
1860-07-01,7366420.5,7685333.0,8654582.0,8754658.0,8712511.0,7845166.0,8240264.0,8555439.0,8497553.0,3569034.2,8570200.0,9028312.0,11080100.0,7692379.0,11092647.0,7322512.0,6209122.0,7409918.0,6744737.0,7407418.0,7114382.5,6675785.0
1860-08-01,5279748.0,5915058.0,6655410.0,6558366.0,7068669.5,5938202.0,6011754.0,6973424.0,6913078.5,998477.7,6849288.0,7179194.0,9474640.0,5180542.0,9463610.0,4690864.0,4790689.5,5997896.5,5303769.0,5612065.0,5611483.5,4583838.5
1860-09-01,5692639.0,6057634.0,6958887.5,6820669.0,7421247.0,5500905.0,5181057.5,6969317.0,6507406.5,835865.6,8805478.0,8339385.0,10461610.0,4925781.5,9605451.0,4587624.0,4829222.0,6157817.0,5308365.0,5457061.0,5531791.0,4387623.0
1860-10-01,7314124.5,7133559.0,9252572.0,8573364.0,9081931.0,7155761.5,7282202.0,8598196.0,7950562.0,1951105.9,10661619.0,10316418.0,12239538.0,7798210.0,11231123.0,6937589.0,7078112.5,8060073.0,6925516.5,7265876.0,7127756.0,6506397.0
1860-11-01,10070712.0,9039844.0,11825062.0,10879710.0,11172356.0,9603026.0,9988657.0,10319444.0,10008907.0,4189513.8,12560570.0,12691777.0,14221826.0,10588308.0,12932217.0,9905128.0,9356622.0,10263190.0,9099364.0,10330566.0,9420178.0,9263885.0
1860-12-01,12020225.0,11636758.0,14054997.0,13517153.0,13361057.0,11918683.0,12503000.0,12119917.0,12317122.0,8848196.0,14269635.0,15646288.0,16475017.0,13291565.0,15047769.0,12319904.0,11181068.0,12538804.0,10057142.0,12679991.0,11755538.0,11754239.0
1861-01-01,13778918.0,14059812.0,15661376.0,15702657.0,15157088.0,13407284.0,13983860.0,13538732.0,13969622.0,11945899.0,15814608.0,16995424.0,18057728.0,15154744.0,16670533.0,13826218.0,12659120.0,14465957.0,11455232.0,14088820.0,13687230.0,13585452.0
1861-02-01,15254246.0,15188973.0,16744885.0,16662920.0,16264540.0,14042540.0,14667748.0,14431753.0,14636884.0,13141932.0,16548046.0,18025322.0,18927008.0,16606878.0,17805224.0,14459219.0,13344154.0,16142284.0,12057048.0,14595803.0,14663813.0,14391665.0
1861-03-01,15554025.0,15352321.0,16859152.0,17133048.0,16488854.0,14031571.0,14902510.0,14684882.0,14599942.0,13320906.0,16491996.0,18087800.0,19190146.0,16692088.0,18195942.0,14578983.0,13516498.0,16306364.0,12171388.0,15021025.0,15001664.0,14534768.0
1861-04-01,15071546.0,14736198.0,15961306.0,16147320.0,15525236.0,13809016.0,14232156.0,14349028.0,14094325.0,12984894.0,15862974.0,16565508.0,18259524.0,15465740.0,17180372.0,14029040.0,12700754.0,15055269.0,11723358.0,14812338.0,14065916.0,13830881.0
1861-05-01,13235346.0,13008906.0,14241678.0,14295373.0,13474336.0,12298691.0,12742411.0,12862718.0,12664924.0,11443892.0,14120486.0,14606898.0,16366719.0,13159818.0,15174254.0,11964721.0,10876052.0,12754690.0,10972728.0,13777341.0,12280226.0,11913320.0
1861-06-01,10395554.0,10474643.0,11390072.0,12149872.0,11194423.0,10246034.0,10689555.0,10503450.0,10611342.0,8846507.0,11577163.0,11870551.0,13387177.0,10937879.0,13124261.0,9797503.0,8290704.0,10185254.0,9243170.0,11414981.0,9979310.0,9320808.0
1861-07-01,7523172.0,7778341.0,8582429.0,8941384.0,8486059.0,7999480.5,8297148.5,8466028.0,8038791.5,4440820.5,8617571.0,8942000.0,10350636.0,8204861.0,11265854.0,6739515.0,6416498.0,8226322.5,7016668.0,7921030.0,7145168.0,6616397.5
1861-08-01,5204830.5,5939480.0,6801618.0,6832972.5,6658247.0,5832499.0,6116815.0,6855561.0,6247571.0,944819.94,6872854.0,7123746.5,8867632.0,5504674.0,8659155.0,4341617.5,4902529.5,6827568.0,5468724.0,5491774.5,5769667.0,4399174.5
1861-09-01,5213775.0,5816080.5,7561521.0,6959331.5,6969409.5,5325238.0,5627997.5,6546384.5,5937094.5,882358.2,7572696.0,8652342.0,9861426.0,4965354.0,9515033.0,4426762.0,4734476.5,7437471.0,5354420.0,5212370.0,5739393.5,3795747.5
1861-10-01,7164532.0,6882217.5,9594030.0,9095561.0,9038204.0,7563360.5,7971796.0,7942618.0,7580928.0,2170620.5,10496482.0,11002916.0,12222654.0,8039362.0,11475543.0,6470968.0,7012202.0,9325866.0,7615653.0,7646119.0,7141333.0,5506010.5
1861-11-01,9686908.0,8658052.0,11938921.0,11218323.0,10819544.0,9975648.0,10664990.0,10384465.0,10029146.0,5516179.0,12689804.0,12996310.0,14474364.0,10657612.0,12747587.0,9648554.0,9492427.0,11004480.0,9311698.0,10798328.0,9519986.0,8952252.0
1861-12-01,11996511.0,11127426.0,13921056.0,13484084.0,12893518.0,11869879.0,12834556.0,12229311.0,12081062.0,9699382.0,14833285.0,15190066.0,17027452.0,12995126.0,14941781.0,12096165.0,10923792.0,12808610.0,10089751.0,12877098.0,11726760.0,11483230.0
1862-01-01,14130599.0,13740556.0,15599006.0,15888710.0,14972724.0,13369574.0,13921576.0,13680690.0,13494483.0,12399140.0,16017734.0,17074364.0,18358672.0,15127825.0,17223500.0,13844598.0,11931242.0,14353773.0,11437682.0,14487242.0,12988260.0,13149141.0
1862-02-01,15015496.0,14863620.0,16397749.0,17021678.0,15876591.0,13918693.0,14194777.0,14111722.0,14157906.0,13657896.0,16697638.0,18015772.0,19113270.0,16243960.0,18340652.0,14698576.0,13017422.0,15995584.0,12143242.0,15186118.0,13819792.0,14093672.0
1862-03-01,15273722.0,15072802.0,16949920.0,17282212.0,15970436.0,14033516.0,14372424.0,14535430.0,14390302.0,13713620.0,16837730.0,18140196.0,19589350.0,16582234.0,18680852.0,15094876.0,13165026.0,16464236.0,12420778.0,15560796.0,14303100.0,14512637.0
1862-04-01,14846916.0,14472638.0,16252119.0,16665640.0,15102040.0,13421985.0,14325708.0,14131448.0,14049286.0,13160318.0,16077306.0,17460148.0,18996944.0,15474724.0,17219422.0,14614225.0,12485922.0,15012824.0,12076456.0,15152206.0,13706038.0,13957474.0
1862-05-01,13336928.0,12431874.0,14064293.0,14723729.0,13158678.0,11789545.0,12946171.0,12651215.0,12819617.0,11334222.0,14375221.0,15457907.0,16953080.0,13053776.0,15011408.0,12624954.0,10978461.0,12501984.0,11122968.0,13934145.0,12224007.0,12478256.0
1862-06-01,10798928.0,10169942.0,11347870.0,12048247.0,10592790.0,9867396.0,11025299.0,10676870.0,10941704.0,8702504.0,11012685.0,12303840.0,13821359.0,10713439.0,12907170.0,10329647.0,8502296.0,10062178.0,9303653.0,10939612.0,10324404.0,9525329.0
1862-07-01,7787353.0,7732514.0,8938730.0,8738087.0,8196600.0,7567992.5,9131688.0,8516773.0,8389679.0,4095979.0,8171668.5,9219552.0,10751046.0,7987662.5,9888502.0,7664867.0,6463366.5,7813004.0,7201052.0,7222093.5,7554166.0,6742659.0
1862-08-01,5492556.0,5714630.5,6890534.0,6503161.0,6353730.5,5701857.0,7232816.5,6777133.5,6522049.0,364840.72,6252108.0,7412216.0,9173526.0,5459443.0,7942843.0,5284018.0,5117405.0,6187219.0,5714616.0,5556124.0,6064526.5,4114056.0
1862-09-01,6026582.5,5405648.5,7247718.0,6899430.5,6576532.0,5091078.5,6820880.0,7009459.0,6282960.5,367102.5,7212623.0,8600594.0,10265896.0,4994316.0,9157902.0,5244733.0,5008461.5,6850879.0,5769199.0,5641974.0,5925659.0,3891277.0
1862-10-01,7793634.5,7054623.0,9712784.0,9046104.0,8302026.5,7067071.5,8533602.0,9080266.0,8175630.0,1411069.5,10046912.0,10474006.0,12534508.0,7857740.5,11198243.0,7710396.5,7570546.5,8776237.0,7889381.5,7489563.0,7475817.0,5875437.0
1862-11-01,10244503.0,9028110.0,11902984.0,11460743.0,10566386.0,9705339.0,10958582.0,10554299.0,10418146.0,5322937.0,12187826.0,13389387.0,15024521.0,10636326.0,12564131.0,10196527.0,9796476.0,10536054.0,9300623.0,10333099.0,9371449.0,9062896.0
1862-12-01,12209184.0,11256975.0,13349121.0,13560110.0,12840376.0,11736020.0,12817158.0,12334963.0,12287132.0,9573668.0,14465180.0,15937362.0,17253548.0,13364374.0,15107105.0,12590172.0,11596379.0,13086664.0,10328016.0,12587314.0,11351521.0,11925510.0
1863-01-01,14262694.0,13371926.0,15328714.0,16094100.0,14659900.0,13268522.0,14009290.0,13839342.0,13800111.0,12617341.0,16430962.0,17672930.0,18488398.0,15218434.0,16793618.0,14062440.0,12682972.0,15103349.0,11825320.0,14445322.0,13402624.0,13758940.0
1863-02-01,15519300.0,14580032.0,16203467.0,16902646.0,15701819.0,13992819.0,14496280.0,14296921.0,14417554.0,13697082.0,17026772.0,18558332.0,19054210.0,16010573.0,17658770.0,14475142.0,13366033.0,16049544.0,12448468.0,15290444.0,14449424.0,14536071.0
1863-03-01,15804025.0,14990834.0,16530330.0,17373724.0,15659978.0,13997740.0,14482286.0,14532458.0,14477008.0,13938028.0,16880132.0,18349000.0,19243132.0,16108594.0,18285286.0,14566542.0,13184138.0,16657410.0,12525590.0,15706125.0,14829884.0,14762000.0
1863-04-01,15513314.0,14408214.0,15809293.0,16348814.0,14887461.0,13801593.0,14217878.0,14272570.0,14100880.0,13268660.0,16184534.0,17604870.0,18378068.0,15056568.0,17251924.0,13707886.0,12330103.0,15494918.0,12163420.0,15054663.0,13889408.0,14161639.0
1863-05-01,13779910.0,12612696.0,13828690.0,14763401.0,13268062.0,12199299.0,12701375.0,13041408.0,12473720.0,11400668.0,14496470.0,15412258.0,16243466.0,12836368.0,14895538.0,12077648.0,10556158.0,12723488.0,10941702.0,13494448.0,12368108.0,12311600.0
1863-06-01,10726662.0,10171830.0,11014144.0,12449334.0,10942026.0,10234680.0,10742707.0,10977232.0,10676994.0,8898671.0,11528280.0,11875777.0,13539937.0,10657509.0,12614088.0,10042914.0,8023269.5,9862180.0,9199789.0,10781375.0,10177956.0,9514028.0
1863-07-01,7803170.5,7714870.0,8434578.0,9322020.0,8516832.0,7629845.0,8599287.0,8503056.0,8193622.5,4713065.0,8601510.0,8711352.0,11013178.0,8344921.0,9683823.0,7257436.0,6247553.0,7656664.0,7019700.0,7138916.0,7262424.0,6692126.0
1863-08-01,5776400.0,5935965.0,6585694.5,6461397.0,6743977.0,5324369.5,6739265.0,6856363.0,5776124.0,743538.56,6844292.5,6826344.0,9055174.0,6179138.5,7929082.0,5036927.0,4868116.5,6158889.0,5648742.5,5120148.0,5557853.5,4624818.5
1863-09-01,6094125.0,5496173.0,7057096.0,6745255.0,6780601.0,4669586.0,6577308.5,6476371.0,5164289.5,399597.62,7115844.5,7569576.0,9606768.0,5833995.0,9220332.0,4767924.0,4856374.0,6392370.0,5749814.0,4883153.0,5393142.0,4751175.0
1863-10-01,7901863.0,6454988.0,9482068.0,9070641.0,8353322.5,6692684.5,8850439.0,8313472.0,7865415.0,1961355.6,9579362.0,10203742.0,11512232.0,8732271.0,11269020.0,6477032.0,7190166.5,7724763.0,7742190.0,6541117.5,6925781.0,6241860.5
1863-11-01,10374892.0,8333499.0,11471850.0,11722700.0,10477860.0,9804543.0,10981565.0,10244214.0,10182175.0,5570302.0,12580336.0,13063053.0,14212532.0,10840328.0,12768009.0,9459819.0,9413515.0,9821802.0,9247290.0,9811650.0,9289932.0,9291831.0
1863-12-01,12341392.0,10553939.0,13904239.0,13642844.0,13147233.0,11789221.0,12770556.0,12486508.0,12491654.0,9384785.0,14745862.0,15390467.0,16550449.0,13124560.0,15398214.0,12043665.0,11132262.0,12419528.0,10456864.0,12550513.0,11806474.0,12027246.0
1864-01-01,14528718.0,13147527.0,15860435.0,15892416.0,15199342.0,13192551.0,13696806.0,13900098.0,13677284.0,11975389.0,15890962.0,17050610.0,17973200.0,14906464.0,17448814.0,13948850.0,12520144.0,14816282.0,11482101.0,14496257.0,13909533.0,13488186.0
1864-02-01,15731048.0,14444460.0,16538500.0,16924516.0,16005594.0,13982136.0,14200330.0,14584186.0,14350266.0,13342718.0,16468928.0,18112696.0,19320304.0,16012422.0,18531288.0,14750949.0,13440760.0,16186398.0,12141074.0,15466465.0,14768323.0,14029506.0
1864-03-01,16112674.0,14603118.0,16624613.0,16999830.0,15948042.0,14190452.0,14264155.0,14814432.0,14489826.0,13582666.0,16636261.0,18220630.0,19824458.0,16360263.0,18051912.0,15039131.0,13460656.0,16508204.0,12224114.0,15816096.0,14964509.0,13974508.0
1864-04-01,15757800.0,13902323.0,15970054.0,16509279.0,15103376.0,13738576.0,13857980.0,14200078.0,14178435.0,13130261.0,15863563.0,17476952.0,18932248.0,14929608.0,17044404.0,14246194.0,12840404.0,14769422.0,11906429.0,15164421.0,13812057.0,13420648.0
1864-05-01,13990226.0,12096917.0,14312268.0,14768612.0,13650366.0,12155444.0,12610860.0,12586324.0,12935866.0,11465528.0,14106425.0,15004998.0,16113942.0,12773742.0,15044534.0,12289424.0,10878996.0,12385410.0,10731158.0,13561676.0,12307282.0,11867447.0
1864-06-01,11265992.0,9774465.0,11459239.0,12128775.0,11234504.0,10114512.0,10628959.0,10632031.0,10956512.0,8769121.0,11456714.0,11878881.0,12525340.0,10561935.0,12611620.0,10189923.0,8353880.0,9671733.0,9051460.0,10829948.0,9827214.0,9242300.0
1864-07-01,7966479.5,7384737.0,8130168.5,9022592.0,8507670.0,7476990.5,8424078.0,8430106.0,8403709.0,4251794.0,8461364.0,8533061.0,9666377.0,8108052.0,9397105.0,7494176.0,6754864.0,7423323.0,6836133.0,7779780.5,6915094.5,6742883.5
1864-08-01,5532681.5,5564951.5,5877623.0,6765093.0,6655480.0,5194507.0,6880401.5,6478256.5,6005163.0,207047.86,6773426.0,6715068.5,8612857.0,6101519.0,7701094.5,5126936.5,5130936.0,5846957.0,5410775.0,6144991.0,5527901.0,4672457.0
1864-09-01,5613652.0,5312955.0,6161185.0,6816743.5,6668968.5,4530468.0,6393701.0,6097229.5,5657723.5,153992.38,7967589.5,7547951.0,9531450.0,5588808.5,9181926.0,5221665.0,5079167.0,5922523.0,5529552.0,6032888.5,5377344.0,4636269.0
1864-10-01,7533548.5,6408038.0,8937538.0,9066026.0,8499670.0,6471434.0,8221364.0,8073600.0,7748502.5,720380.4,10487452.0,9532304.0,11616305.0,8809076.0,11557964.0,7395767.0,8010063.0,7640204.0,7495750.0,7811994.5,7060776.0,6948452.0
1864-11-01,10068441.0,8228013.0,11626706.0,11251189.0,11007814.0,9565132.0,10217940.0,9773050.0,10193550.0,4649645.0,12416726.0,13126742.0,13724975.0,11288170.0,12701541.0,9981746.0,9945502.0,10258466.0,9157350.0,9999979.0,9665156.0,9474914.0
1864-12-01,12697075.0,10708154.0,14311527.0,13978277.0,13079740.0,11683067.0,12500896.0,11869892.0,12332779.0,9103966.0,14839160.0,15296510.0,16147292.0,13542038.0,14667063.0,12353763.0,11416948.0,13123204.0,10327052.0,12327836.0,11663326.0,11774220.0
1865-01-01,14615140.0,12735146.0,16009694.0,15959244.0,14910352.0,13023479.0,13718379.0,13513056.0,13903028.0,11943225.0,16094922.0,17393880.0,17931676.0,15293175.0,16298611.0,13876542.0,12914190.0,15314660.0,11403783.0,14705508.0,13502434.0,13206906.0
1865-02-01,15828700.0,13980043.0,16545112.0,17191964.0,15844004.0,13999278.0,14047120.0,14367980.0,14436455.0,13523684.0,16790512.0,18535990.0,19047268.0,16528814.0,17275932.0,14831554.0,13917778.0,16552009.0,12121376.0,15800809.0,14550870.0,13791313.0
1865-03-01,16507607.0,14333069.0,16671264.0,17458988.0,16026210.0,14179268.0,14293559.0,14634895.0,14543243.0,13801776.0,16880208.0,19032688.0,19542354.0,16896376.0,17582974.0,14786062.0,13867344.0,16876440.0,12207446.0,16262407.0,14735870.0,13929924.0
